date,state,city_or_county,n_killed,n_injured,n_total,city_ascii,state_name,state_id,county_name
2015-11-15,Illinois,Chicago ,0,1,1,,,,
2015-11-15,Indiana,Nineveh,0,0,0,,,,
2015-11-15,Indiana,Floyds Knobs,0,0,0,,,,
2015-11-15,Connecticut,Bethany,1,0,1,,,,
2015-11-15,Michigan,Casco,0,1,1,,,,
2015-11-15,Ohio,Cincinnati ,1,0,1,,,,
2015-11-15,Pennsylvania,Wilkes Barre ,0,0,0,,,,
2015-11-16,New York,Elmhurst,0,1,1,,,,
2015-11-16,Ohio,Columbus ,1,0,1,,,,
2015-11-16,Colorado,Pueblo ,1,0,1,,,,
2015-11-16,Maine,Solon,0,0,0,,,,
2015-11-16,Maine,Wells,0,0,0,,,,
2015-11-16,Connecticut,Lebanon,0,0,0,,,,
2015-11-16,Tennessee,Springville,0,0,0,,,,
2015-11-16,Georgia,Atlanta ,1,0,1,,,,
2015-11-16,New York,Russell,0,0,0,,,,
2015-11-16,New York,New York ,0,1,1,,,,
2015-11-16,Ohio,Cincinnati ,0,1,1,,,,
2015-11-16,New York,New York ,0,1,1,,,,
2015-11-17,Connecticut,Hamden,2,0,2,,,,
2015-11-17,Michigan,Muskegon ,0,1,1,,,,
2015-11-17,New Jersey,Tuckerton ,1,0,1,,,,
2015-11-17,New York,Riverhead ,1,0,1,,,,
2015-11-17,New York,New York ,0,1,1,,,,
2015-11-17,Massachusetts,Natick,0,0,0,,,,
2015-11-17,Massachusetts,Quincy ,0,0,0,,,,
2015-11-17,Texas,Scroggins,0,0,0,,,,
2015-11-17,North Carolina,Winston Salem ,1,0,1,,,,
2015-11-18,Washington,Spokane ,0,0,0,,,,
2015-11-18,Kentucky,La Grange ,0,0,0,,,,
2015-11-18,Washington,Kent ,1,0,1,,,,
2015-11-18,Florida,Opa Locka,1,0,1,,,,
2015-11-18,Missouri,Saint Louis ,0,1,1,,,,
2015-11-18,Georgia,Lagrange,0,0,0,,,,
2015-11-19,New York,New York ,0,0,0,,,,
2015-11-19,Ohio,Dayton ,1,0,1,,,,
2015-11-19,Pennsylvania,Dushore ,2,0,2,,,,
2015-11-19,California,San Ysidro,0,1,1,,,,
2015-11-19,Missouri,Saint Louis ,1,0,1,,,,
2015-11-19,Louisiana,Saint Gabriel ,1,0,1,,,,
2015-11-19,Georgia,Alpharetta ,0,0,0,,,,
2015-11-19,Florida,Palm Beach Gardens ,0,1,1,,,,
2015-11-19,Virginia,Bohannon,1,0,1,,,,
2015-11-19,Connecticut,Hamden,0,1,1,,,,
2015-11-19,Illinois,Chicago ,0,1,1,,,,
2015-11-20,Tennessee,Antioch,0,1,1,,,,
2015-11-20,Ohio,Cleveland ,0,0,0,,,,
2015-11-20,Massachusetts,Blackstone,1,0,1,,,,
2015-11-20,Pennsylvania,Reading ,0,1,1,,,,
2015-11-20,Texas,Waco ,0,0,0,,,,
2015-11-20,New York,New York ,0,0,0,,,,
2015-11-20,New York,Huntington Station ,0,1,1,,,,
2015-11-20,Michigan,Detroit ,0,1,1,,,,
2015-11-20,New York,Scottsville ,0,0,0,,,,
2015-11-20,Maryland,Windsor Mill,0,1,1,,,,
2015-11-20,Oregon,Princeton,0,0,0,,,,
2015-11-21,New York,Wappingers Falls ,0,0,0,,,,
2015-11-21,Pennsylvania,Wilkes Barre ,0,0,0,,,,
2015-11-21,Pennsylvania,Wilkes Barre,0,0,0,,,,
2015-11-21,Illinois,Chicago ,1,0,1,,,,
2015-11-21,New York,Corona ,1,0,1,,,,
2015-11-21,California,Harbor City,0,0,0,,,,
2015-11-21,Wisconsin,Sturtevant ,0,0,0,,,,
2015-11-21,Missouri,Saint Louis ,0,0,0,,,,
2015-11-21,Pennsylvania,Kempton ,1,0,1,,,,
2015-11-21,Louisiana,La Place ,0,1,1,,,,
2015-11-21,Ohio,Fairborn ,0,0,0,,,,
2015-11-21,Ohio,Cincinnati ,0,1,1,,,,
2015-11-21,New York,Queensbury,0,0,0,,,,
2015-11-21,Maine,Paris,0,0,0,,,,
2015-11-21,New Jersey,Edison,0,0,0,,,,
2015-11-21,Pennsylvania,Wilkes Barre,0,0,0,,,,
2015-11-21,Texas,Humble ,1,0,1,,,,
2015-11-21,Texas,D Hanis,1,1,2,,,,
2015-11-22,Illinois,Chicago ,1,0,1,,,,
2015-11-22,North Carolina,Winston Salem ,0,1,1,,,,
2015-11-22,Massachusetts,Palmer,0,0,0,,,,
2015-11-22,Illinois,Chicago ,0,1,1,,,,
2015-11-22,Pennsylvania,Wilkes Barre ,0,0,0,,,,
2015-11-22,Wisconsin,Stratford ,0,1,1,,,,
2015-11-22,Louisiana,Gretna ,0,0,0,,,,
2015-11-22,Massachusetts,Norton,1,0,1,,,,
2015-11-22,New Hampshire,Stratham,0,0,0,,,,
2015-11-22,Utah,Richfield ,1,0,1,,,,
2015-11-22,Georgia,La Fayette ,1,0,1,,,,
2015-11-22,Pennsylvania,Gilbertsville ,0,1,1,,,,
2015-11-22,Illinois,Chicago ,1,0,1,,,,
2015-11-23,New York,Lagrangeville,0,0,0,,,,
2015-11-23,Utah,Sandy,1,0,1,,,,
2015-11-23,Ohio,Youngstown ,0,0,0,,,,
2015-11-23,Wisconsin,Mount Morris,1,0,1,,,,
2015-11-23,Pennsylvania,Pittsburgh ,0,1,1,,,,
2015-11-23,Florida,Clearwater ,0,1,1,,,,
2015-11-23,Florida,Fort Lauderdale ,1,0,1,,,,
2015-11-23,Wisconsin,Pulaski ,0,0,0,,,,
2015-11-24,Illinois,Chicago ,0,2,2,,,,
2015-11-24,Florida,Marco Island,1,0,1,,,,
2015-11-24,Florida,Hallandale ,0,2,2,,,,
2015-11-24,North Carolina,Roanoke Rapids ,0,0,0,,,,
2015-11-24,Florida,Port Saint Lucie ,0,1,1,,,,
2015-11-24,Maine,Limerick,0,1,1,,,,
2015-11-24,Maine,Farmington ,0,0,0,,,,
2015-11-24,South Carolina,Easley ,0,0,0,,,,
2015-11-24,Minnesota,Minneapolis ,1,0,1,,,,
2015-11-24,Ohio,Youngstown ,0,0,0,,,,
2015-11-25,Missouri,Saint Louis ,0,0,0,,,,
2015-11-25,Illinois,Belleville ,0,0,0,,,,
2015-11-25,Illinois,Chicago ,1,1,2,,,,
2015-11-25,Arkansas,Hot Springs National Park ,0,1,1,,,,
2015-11-25,Michigan,Macomb ,1,0,1,,,,
2015-11-25,West Virginia,Clarksburg ,0,1,1,,,,
2015-11-25,Idaho,Blackfoot ,0,0,0,,,,
2015-11-25,Illinois,Chicago ,0,1,1,,,,
2015-11-25,California,Baldwin Park ,1,0,1,,,,
2015-11-25,Connecticut,Killingworth,2,0,2,,,,
2015-11-25,Maryland,Hyattsville ,1,0,1,,,,
2015-11-26,New York,Baldwinsville ,0,0,0,,,,
2015-11-26,New York,White Lake,0,0,0,,,,
2015-11-26,Vermont,Saint Albans ,0,0,0,,,,
2015-11-26,New York,New York ,0,1,1,,,,
2015-11-26,Florida,Saint Petersburg ,0,1,1,,,,
2015-11-26,Maine,Jackman,0,0,0,,,,
2015-11-26,Georgia,Atlanta ,1,0,1,,,,
2015-11-26,Maine,York,0,0,0,,,,
2015-11-26,Ohio,Cincinnati ,0,1,1,,,,
2015-11-26,Massachusetts,Millis,1,0,1,,,,
2015-11-26,Pennsylvania,Wilkes Barre,0,1,1,,,,
2015-11-26,New York,Corfu ,0,1,1,,,,
2015-11-26,Illinois,Chicago ,0,1,1,,,,
2015-11-27,Texas,Humble ,1,0,1,,,,
2015-11-27,New York,New York ,0,1,1,,,,
2015-11-27,Massachusetts,Plainville,0,0,0,,,,
2015-11-27,Alabama,Dothan ,0,1,1,,,,
2015-11-27,North Carolina,Winston Salem,0,0,0,,,,
2015-11-27,Vermont,Saint Albans ,0,0,0,,,,
2015-11-27,Pennsylvania,North Versailles,0,1,1,,,,
2015-11-28,New York,New York ,0,0,0,,,,
2015-11-28,Washington,Seattle ,0,1,1,,,,
2015-11-28,Georgia,Lagrange,0,0,0,,,,
2015-11-28,New Jersey,Neptune,0,1,1,,,,
2015-11-28,Ohio,Cleveland ,1,1,2,,,,
2015-11-28,Massachusetts,Stoughton,0,0,0,,,,
2015-11-28,Pennsylvania,Shavertown ,0,0,0,,,,
2015-11-28,California,Somerset,0,0,0,,,,
2015-11-28,Connecticut,Hamden,0,1,1,,,,
2015-11-28,Massachusetts,Leicester,0,0,0,,,,
2015-11-29,Virginia,Thaxton,0,0,0,,,,
2015-11-29,Florida,Hollywood ,0,1,1,,,,
2015-11-29,Georgia,Lagrange,0,1,1,,,,
2015-11-29,North Carolina,Winston Salem,0,1,1,,,,
2015-11-29,Wisconsin,West Sweden,0,1,1,,,,
2015-11-29,New York,New York ,0,0,0,,,,
2015-11-29,New York,Jamaica,0,1,1,,,,
2015-11-29,Illinois,Chicago ,1,0,1,,,,
2015-11-29,Minnesota,Minneapolis ,0,0,0,,,,
2015-11-29,Alabama,Birmingham ,0,1,1,,,,
2015-11-30,Georgia,Atlanta ,0,0,0,,,,
2015-11-30,Washington,Tacoma ,0,0,0,,,,
2015-11-30,Georgia,Atlanta ,0,1,1,,,,
2015-11-30,Tennessee,Madison,0,0,0,,,,
2015-11-30,Florida,Miami ,0,1,1,,,,
2015-11-30,Florida,Fort Lauderdale ,1,1,2,,,,
2015-11-30,Pennsylvania,Mckeesport,0,1,1,Mckeesport,Pennsylvania,PA,Allegheny
2015-11-30,Connecticut,Enfield,0,0,0,,,,
2015-11-30,Pennsylvania,Harrisburg ,0,0,0,,,,
2015-11-30,Washington,Seattle ,0,0,0,,,,
2015-11-30,South Carolina,Beech Island,1,0,1,,,,
2015-11-30,Georgia,Mcdonough,2,0,2,,,,
2015-11-30,Kentucky,Gray,0,0,0,,,,
2015-11-30,Utah,Salt Lake City ,0,1,1,,,,
2015-11-30,Georgia,Lagrange,0,0,0,,,,
2015-11-30,South Carolina,Seabrook,0,1,1,,,,
2015-11-30,New Jersey,Randolph,1,0,1,,,,
2015-12-01,Ohio,Cincinnati ,0,1,1,,,,
2015-12-01,Oklahoma,Mcalester,1,0,1,,,,
2015-12-01,Georgia,Atlanta ,0,1,1,,,,
2015-12-01,Louisiana,New Orleans ,0,0,0,,,,
2015-12-01,Louisiana,New Orleans ,0,0,0,,,,
2015-12-01,New York,Le Roy ,1,0,1,,,,
2015-12-01,Wisconsin,Milwaukee ,0,0,0,,,,
2015-12-02,New York,Corona ,0,2,2,,,,
2015-12-02,Massachusetts,Stoughton,0,0,0,,,,
2015-12-02,New York,New York ,0,0,0,,,,
2015-12-02,Ohio,Dayton ,0,1,1,,,,
2015-12-02,South Carolina,Saint Helena Island,0,0,0,,,,
2015-12-02,New York,Cicero,0,1,1,,,,
2015-12-02,New York,Mount Morris ,0,0,0,,,,
2015-12-02,Connecticut,Cheshire,0,0,0,,,,
2015-12-03,New York,Far Rockaway,0,0,0,,,,
2015-12-03,Washington,Tacoma ,2,0,2,,,,
2015-12-03,Ohio,West Chester,1,0,1,,,,
2015-12-03,Oklahoma,Byars ,1,0,1,,,,
2015-12-03,Connecticut,Monroe,0,0,0,,,,
2015-12-03,Pennsylvania,New Derry,0,0,0,,,,
2015-12-03,Washington,Spokane ,0,0,0,,,,
2015-12-03,Florida,Silver Springs,0,1,1,,,,
2015-12-04,Missouri,Sainte Genevieve ,0,1,1,,,,
2015-12-04,Utah,Spanish Fork ,1,0,1,,,,
2015-12-04,New York,Jamaica,0,1,1,,,,
2015-12-04,Washington,Seattle ,1,0,1,,,,
2015-12-04,Illinois,Chicago ,0,1,1,,,,
2015-12-04,Louisiana,Gretna ,0,1,1,,,,
2015-12-04,Virginia,Swords Creek,0,1,1,,,,
2015-12-04,Michigan,Rochester ,0,0,0,,,,
2015-12-04,Ohio,Cincinnati ,0,0,0,,,,
2015-12-04,Massachusetts,Natick,0,0,0,,,,
2015-12-04,Pennsylvania,Pittsburgh ,1,0,1,,,,
2015-12-05,New York,Forest Hills,0,1,1,,,,
2015-12-05,Mississippi,Mccomb,1,0,1,,,,
2015-12-05,Alabama,Mobile ,1,0,1,,,,
2015-12-05,Ohio,Cincinnati ,0,1,1,,,,
2015-12-05,Illinois,Chicago ,0,1,1,,,,
2015-12-05,Pennsylvania,Wilkes Barre,0,0,0,,,,
2015-12-05,Maine,Litchfield,0,0,0,,,,
2015-12-05,New York,New York ,0,1,1,,,,
2015-12-06,Massachusetts,Swansea,1,0,1,,,,
2015-12-06,Pennsylvania,Williamsport ,0,1,1,,,,
2015-12-06,West Virginia,Sophia ,0,0,0,,,,
2015-12-06,Texas,Dallas ,0,1,1,,,,
2015-12-06,Ohio,Cleveland ,1,1,2,,,,
2015-12-06,Pennsylvania,Pittsburgh ,0,1,1,,,,
2015-12-06,New York,Flushing,0,1,1,,,,
2015-12-06,New York,East Bethany,0,0,0,,,,
2015-12-06,New York,New York ,0,1,1,,,,
2015-12-06,New York,Willet,0,1,1,,,,
2015-12-06,Massachusetts,Easton,0,1,1,,,,
2015-12-06,Pennsylvania,Mc Donald ,0,0,0,,,,
2015-12-06,Wisconsin,Milwaukee ,0,0,0,,,,
2015-12-06,Pennsylvania,Mckeesport,0,1,1,Mckeesport,Pennsylvania,PA,Allegheny
2015-12-07,Oklahoma,Oklahoma City ,0,1,1,,,,
2015-12-07,Pennsylvania,Washington Boro ,0,0,0,,,,
2015-12-07,New York,Jamaica,1,0,1,,,,
2015-12-07,New York,Patchogue ,0,1,1,,,,
2015-12-07,Wisconsin,Waukesha ,0,0,0,,,,
2015-12-07,Tennessee,Chattanooga ,0,1,1,,,,
2015-12-07,Florida,Homestead ,0,1,1,,,,
2015-12-08,Washington,Seattle ,0,1,1,,,,
2015-12-08,Ohio,Youngstown ,0,0,0,,,,
2015-12-08,North Carolina,Vale,0,1,1,,,,
2015-12-08,Ohio,Cincinnati ,1,3,4,,,,
2015-12-08,New York,New York ,0,1,1,,,,
2015-12-08,Illinois,Chicago ,0,2,2,,,,
2015-12-08,Massachusetts,Lanesboro ,0,1,1,,,,
2015-12-08,Michigan,Muskegon ,0,1,1,,,,
2015-12-08,Ohio,Dayton ,0,0,0,,,,
2015-12-08,Vermont,Salisbury,0,0,0,,,,
2015-12-08,New York,Kendall,0,0,0,,,,
2015-12-09,Oklahoma,Pryor ,1,0,1,,,,
2015-12-09,West Virginia,Clothier,0,1,1,,,,
2015-12-09,Pennsylvania,Pittsburgh ,1,0,1,,,,
2015-12-09,Texas,Cypress,2,0,2,,,,
2015-12-09,Washington,Spokane ,0,0,0,,,,
2015-12-09,New York,Bellport ,0,1,1,,,,
2015-12-09,Wisconsin,Appleton ,0,1,1,,,,
2015-12-09,North Carolina,Winston Salem ,0,0,0,,,,
2015-12-09,Massachusetts,Tewksbury,0,0,0,,,,
2015-12-09,Georgia,Lagrange,0,0,0,,,,
2015-12-09,Illinois,Chicago ,0,1,1,,,,
2015-12-09,Illinois,Chicago ,0,1,1,,,,
2015-12-10,Ohio,Cincinnati ,1,0,1,,,,
2015-12-10,Connecticut,Kent,0,0,0,,,,
2015-12-10,California,Indio ,0,0,0,,,,
2015-12-10,Massachusetts,Sagamore Beach,0,1,1,,,,
2015-12-10,New York,Buffalo ,0,0,0,,,,
2015-12-10,Ohio,Maineville ,0,1,1,,,,
2015-12-11,Tennessee,Madison,0,1,1,,,,
2015-12-11,New York,New York ,0,0,0,,,,
2015-12-11,Pennsylvania,Pittsburgh ,0,4,4,,,,
2015-12-11,Ohio,Cincinnati ,1,0,1,,,,
2015-12-11,Connecticut,North Stonington,0,0,0,,,,
2015-12-11,Maryland,Halethorpe ,0,1,1,,,,
2015-12-11,New York,Kirkwood,0,0,0,,,,
2015-12-11,Louisiana,Gretna ,0,0,0,,,,
2015-12-11,Ohio,Cincinnati ,0,2,2,,,,
2015-12-11,Louisiana,Gretna ,0,1,1,,,,
2015-12-11,Massachusetts,Stoughton,0,0,0,,,,
2015-12-11,Virginia,Mc Lean ,0,0,0,,,,
2015-12-11,Texas,San Antonio ,0,2,2,,,,
2015-12-12,California,Harbor City,0,1,1,,,,
2015-12-12,Pennsylvania,New Kensington ,0,0,0,,,,
2015-12-12,Illinois,Chicago ,0,1,1,,,,
2015-12-12,Georgia,Atlanta ,1,0,1,,,,
2015-12-12,Connecticut,South Windsor,0,0,0,,,,
2015-12-12,Pennsylvania,Mckeesport,1,0,1,Mckeesport,Pennsylvania,PA,Allegheny
2015-12-12,Colorado,Littleton ,0,1,1,,,,
2015-12-12,Wisconsin,Wisconsin Rapids ,0,0,0,,,,
2015-12-12,Illinois,Lovejoy ,1,3,4,,,,
2015-12-12,Utah,Salt Lake City ,0,1,1,,,,
2015-12-13,New York,New York ,0,1,1,,,,
2015-12-13,Connecticut,Bolton,0,0,0,,,,
2015-12-13,Arkansas,Hot Springs National Park ,0,0,0,,,,
2015-12-13,Illinois,Belleville ,0,0,0,,,,
2015-12-13,Texas,Denton ,0,0,0,,,,
2015-12-13,Ohio,Cleveland ,0,0,0,,,,
2015-12-13,Idaho,Coeur D Alene ,1,0,1,,,,
2015-12-13,Louisiana,Gretna ,1,0,1,,,,
2015-12-13,Washington,Bonney Lake ,1,0,1,,,,
2015-12-13,Pennsylvania,Mc Kees Rocks ,0,3,3,,,,
2015-12-13,California,Venice,0,3,3,,,,
2015-12-13,New York,Gerry,0,0,0,,,,
2015-12-13,Illinois,Chicago ,0,1,1,,,,
2015-12-13,Minnesota,Minneapolis ,0,0,0,,,,
2015-12-13,New York,Jamaica,0,1,1,,,,
2015-12-14,Illinois,Chicago ,0,1,1,,,,
2015-12-14,Pennsylvania,Chambersburg ,1,0,1,,,,
2015-12-14,New Jersey,Rochelle Park,0,1,1,,,,
2015-12-14,New York,Chenango Forks,0,0,0,,,,
2015-12-14,Washington,Seattle ,0,0,0,,,,
2015-12-14,Maryland,Lutherville Timonium,2,0,2,,,,
2015-12-14,New York,Corona ,0,1,1,,,,
2015-12-14,Pennsylvania,Homestead ,0,0,0,,,,
2015-12-14,Pennsylvania,Harrisburg ,0,0,0,,,,
2015-12-15,Illinois,Collinsville ,0,0,0,,,,
2015-12-15,Pennsylvania,New Kensington ,1,0,1,,,,
2015-12-15,Oregon,Portland ,1,0,1,,,,
2015-12-15,Florida,Opa Locka,0,2,2,,,,
2015-12-15,Washington,Seattle ,0,0,0,,,,
2015-12-15,Colorado,Canon City,0,1,1,Canon City,Colorado,CO,Fremont
2015-12-15,New York,Troy ,0,2,2,,,,
2015-12-15,Massachusetts,Harwich Port ,0,1,1,,,,
2015-12-15,Tennessee,Madison,0,2,2,,,,
2015-12-15,Florida,Saint Petersburg ,1,0,1,,,,
2015-12-16,Massachusetts,Avon,0,1,1,,,,
2015-12-16,Tennessee,Chattanooga ,0,0,0,,,,
2015-12-16,Washington,Kent ,0,0,0,,,,
2015-12-16,Illinois,Chicago Heights ,0,1,1,,,,
2015-12-16,Connecticut,Burlington,0,1,1,,,,
2015-12-16,Texas,Cypress,1,0,1,,,,
2015-12-17,California,North Hollywood,0,0,0,,,,
2015-12-17,Illinois,Chicago ,0,1,1,,,,
2015-12-17,Ohio,Cincinnati ,0,1,1,,,,
2015-12-17,Louisiana,Mount Airy,0,0,0,,,,
2015-12-17,Florida,Kissimmee ,1,1,2,,,,
2015-12-17,Colorado,Pine,0,1,1,,,,
2015-12-17,Illinois,Chicago ,0,1,1,,,,
2015-12-17,New Jersey,West Orange,1,0,1,,,,
2015-12-17,Georgia,Lagrange,0,0,0,,,,
2015-12-17,Wisconsin,Milwaukee ,0,0,0,,,,
2015-12-17,Florida,Kissimmee ,1,1,2,,,,
2015-12-17,Ohio,Cleveland ,0,0,0,,,,
2015-12-17,California,North Hollywood,0,0,0,,,,
2015-12-18,Connecticut,Hamden,0,1,1,,,,
2015-12-18,Florida,Allapattah,1,0,1,,,,
2015-12-18,New Hampshire,Seabrook,0,0,0,,,,
2015-12-18,Wisconsin,Milwaukee ,0,0,0,,,,
2015-12-18,Washington,Seattle ,0,0,0,,,,
2015-12-18,Florida,Hollywood ,0,1,1,,,,
2015-12-18,Georgia,Savannah ,0,1,1,,,,
2015-12-18,Ohio,Cincinnati ,0,0,0,,,,
2015-12-19,Georgia,Atlanta ,0,1,1,,,,
2015-12-19,New York,New York ,0,1,1,,,,
2015-12-19,Illinois,Chicago ,0,1,1,,,,
2015-12-19,California,Corona Del Mar,0,0,0,,,,
2015-12-19,New York,Rosedale,0,1,1,,,,
2015-12-19,Maryland,Cumberland ,0,0,0,,,,
2015-12-19,Texas,Mcallen,0,1,1,,,,
2015-12-19,Maine,Anson ,0,0,0,,,,
2015-12-19,Tennessee,Madison,0,1,1,,,,
2015-12-19,Minnesota,Minneapolis ,0,1,1,,,,
2015-12-19,Massachusetts,Dorchester,0,0,0,,,,
2015-12-19,Colorado,Denver ,0,2,2,,,,
2015-12-19,Maryland,Linthicum Heights,1,0,1,,,,
2015-12-20,Pennsylvania,Pittsburgh ,1,0,1,,,,
2015-12-20,South Carolina,Saint Helena Island,0,1,1,,,,
2015-12-20,Delaware,Millsboro ,0,0,0,,,,
2015-12-20,Maryland,Hyattsville ,1,0,1,,,,
2015-12-20,Texas,Mission ,2,0,2,,,,
2015-12-20,Pennsylvania,Chester ,1,0,1,,,,
2015-12-20,Texas,Mission ,2,0,2,,,,
2015-12-20,Florida,Miami ,1,4,5,,,,
2015-12-20,Illinois,Chicago ,0,0,0,,,,
2015-12-20,Indiana,South Bend ,0,1,1,,,,
2015-12-20,Ohio,Cleveland ,1,0,1,,,,
2015-12-20,Iowa,De Witt ,1,0,1,,,,
2015-12-20,New York,Corona ,0,1,1,,,,
2015-12-20,California,Tarzana,1,0,1,,,,
2015-12-21,Georgia,Savannah ,0,1,1,,,,
2015-12-21,Alabama,Birmingham ,0,0,0,,,,
2015-12-21,New York,New York ,0,1,1,,,,
2015-12-21,Maine,Orland,0,0,0,,,,
2015-12-21,Florida,Fort Lauderdale ,0,1,1,,,,
2015-12-21,North Carolina,Winston Salem ,0,1,1,,,,
2015-12-21,Oregon,Saint Helens ,0,1,1,,,,
2015-12-21,Pennsylvania,Chester ,1,0,1,,,,
2015-12-22,Michigan,Macomb ,0,1,1,,,,
2015-12-22,Illinois,Chicago ,0,1,1,,,,
2015-12-22,Missouri,Saint Louis ,1,0,1,,,,
2015-12-22,Illinois,Chicago ,0,2,2,,,,
2015-12-22,Illinois,Chicago ,0,1,1,,,,
2015-12-22,Virginia,Fort Belvoir,0,0,0,,,,
2015-12-22,Kentucky,Covington ,1,1,2,,,,
2015-12-22,Vermont,Brandon ,1,0,1,,,,
2015-12-22,Illinois,Chicago ,1,0,1,,,,
2015-12-22,New Hampshire,Rollinsford,0,0,0,,,,
2015-12-23,Louisiana,New Orleans ,0,0,0,,,,
2015-12-23,Massachusetts,Bolton,0,0,0,,,,
2015-12-23,New York,New York ,0,0,0,,,,
2015-12-23,Ohio,Cincinnati ,0,1,1,,,,
2015-12-23,Wisconsin,Milwaukee ,0,1,1,,,,
2015-12-23,Florida,Hollywood ,1,0,1,,,,
2015-12-23,Connecticut,Ellington,1,0,1,,,,
2015-12-24,Alabama,Bessemer ,0,1,1,,,,
2015-12-24,Washington,Seattle ,1,0,1,,,,
2015-12-24,Washington,Seattle ,0,1,1,,,,
2015-12-24,Texas,Fort Worth ,0,1,1,,,,
2015-12-24,Louisiana,Pride,1,0,1,,,,
2015-12-24,New Jersey,Trenton ,1,0,1,,,,
2015-12-24,Florida,West Palm Beach ,0,1,1,,,,
2015-12-24,Vermont,Saint Johnsbury ,0,0,0,,,,
2015-12-24,Connecticut,Branford,1,0,1,,,,
2015-12-24,North Carolina,Franklin ,0,1,1,,,,
2015-12-24,Nebraska,Martell,0,0,0,,,,
2015-12-25,Tennessee,Antioch,0,1,1,,,,
2015-12-25,Vermont,Saint Johnsbury ,0,0,0,,,,
2015-12-25,Alabama,Mobile ,1,0,1,,,,
2015-12-25,Ohio,Columbus ,1,1,2,,,,
2015-12-25,Colorado,Colorado Springs ,1,0,1,,,,
2015-12-25,Ohio,Brookpark ,0,0,0,,,,
2015-12-25,New York,New York ,0,2,2,,,,
2015-12-25,Illinois,Chicago ,1,0,1,,,,
2015-12-25,California,Winnetka,1,1,2,,,,
2015-12-25,Illinois,Pembroke Township,0,1,1,,,,
2015-12-25,Texas,Dickinson ,1,0,1,,,,
2015-12-26,Pennsylvania,Enola ,0,1,1,,,,
2015-12-26,Michigan,Gowen,1,1,2,,,,
2015-12-26,Indiana,La Porte,0,1,1,,,,
2015-12-26,Washington,Seattle ,0,1,1,,,,
2015-12-26,New York,Jamaica,1,0,1,,,,
2015-12-26,Delaware,Lincoln,0,1,1,,,,
2015-12-26,Florida,Hollywood ,0,1,1,,,,
2015-12-27,Florida,Deland,1,0,1,,,,
2015-12-27,Wisconsin,Milwaukee ,0,1,1,,,,
2015-12-27,New York,Corona ,0,1,1,,,,
2015-12-27,Illinois,Chicago ,2,0,2,,,,
2015-12-27,Georgia,Jefferson ,0,0,0,,,,
2015-12-27,New Jersey,Burlington ,0,0,0,,,,
2015-12-27,New York,Spencerport ,0,0,0,,,,
2015-12-27,Washington,Seattle ,1,0,1,,,,
2015-12-27,Illinois,Carman ,0,1,1,,,,
2015-12-27,Georgia,Lagrange,0,0,0,,,,
2015-12-27,Pennsylvania,Mckeesport,1,0,1,Mckeesport,Pennsylvania,PA,Allegheny
2015-12-27,Illinois,Chicago ,0,1,1,,,,
2015-12-27,Michigan,Lake,0,1,1,,,,
2015-12-28,Ohio,West Chester,0,0,0,,,,
2015-12-28,New York,New York ,0,1,1,,,,
2015-12-28,Alabama,Birmingham ,0,1,1,,,,
2015-12-28,Pennsylvania,Reading ,2,0,2,,,,
2015-12-28,Ohio,Dayton ,1,0,1,,,,
2015-12-28,Florida,Fort Lauderdale ,1,0,1,,,,
2015-12-28,Illinois,Chicago ,0,1,1,,,,
2015-12-28,Vermont,Williston,0,0,0,,,,
2015-12-28,New York,Jamaica,0,1,1,,,,
2015-12-29,Washington,Seattle ,0,0,0,,,,
2015-12-29,Illinois,Chicago ,0,0,0,,,,
2015-12-29,Ohio,West Chester,0,0,0,,,,
2015-12-29,Illinois,Chicago ,0,0,0,,,,
2015-12-29,Illinois,Chicago ,0,1,1,,,,
2015-12-29,California,Los Angeles ,0,1,1,,,,
2015-12-29,Georgia,Savannah ,0,0,0,,,,
2015-12-29,Illinois,Chicago ,0,1,1,,,,
2015-12-29,California,Gustine ,1,0,1,,,,
2015-12-29,North Carolina,Winston Salem,0,2,2,,,,
2015-12-29,Georgia,Lagrange,0,0,0,,,,
2015-12-29,Georgia,Lagrange,0,0,0,,,,
2015-12-29,North Carolina,Winston Salem ,0,2,2,,,,
2015-12-29,North Carolina,Winston Salem ,0,1,1,,,,
2015-12-29,Michigan,Davisburg ,0,0,0,,,,
2015-12-29,Ohio,Dayton ,0,1,1,,,,
2015-12-30,New York,New York ,0,0,0,,,,
2015-12-30,South Carolina,Seabrook,0,0,0,,,,
2015-12-30,South Carolina,Mc Clellanville ,0,0,0,,,,
2015-12-30,Florida,Saint Petersburg ,0,1,1,,,,
2015-12-30,New York,Maspeth,0,1,1,,,,
2015-12-30,New York,New York ,0,0,0,,,,
2015-12-30,Connecticut,Branford,0,0,0,,,,
2015-12-30,Indiana,New Carlisle ,0,0,0,,,,
2015-12-30,Ohio,West Chester,0,0,0,,,,
2015-12-30,New Jersey,Brick,0,0,0,,,,
2015-12-30,Pennsylvania,Mckeesport,1,0,1,Mckeesport,Pennsylvania,PA,Allegheny
2015-12-30,Maryland,Annapolis Junction,2,0,2,,,,
2015-12-30,Mississippi,D,0,2,2,,,,
2015-12-31,Ohio,Cincinnati ,0,0,0,,,,
2015-12-31,Michigan,Redford,0,0,0,,,,
2015-12-31,New York,Jamaica,1,0,1,,,,
