date,state,city_or_county,n_killed,n_injured,n_total,county
1/12/2016,Missouri,Marion,0,1,1,Marion
1/12/2016,Arkansas,Dallas,1,0,1,Dallas
1/13/2016,Texas,Harris,1,0,1,Harris
1/13/2016,Texas,Houston,0,1,1,Houston
1/13/2016,South Carolina,Richland,0,1,1,Richland
1/13/2016,Missouri,Boone,0,0,0,Boone
1/13/2016,North Carolina,Surry,1,0,1,Surry
1/13/2016,Virginia,Henrico,1,0,1,Henrico
1/14/2016,Florida,Miami-dade,0,0,0,Miami-dade
1/14/2016,Oklahoma,Wagoner,0,0,0,Wagoner
1/14/2016,Texas,Harris,1,0,1,Harris
1/14/2016,Alabama,Limestone,0,0,0,Limestone
1/14/2016,Maryland,Anne Arundel,0,0,0,Anne Arundel
1/14/2016,Maryland,Anne Arundel,0,0,0,Anne Arundel
1/14/2016,Ohio,Ross,0,0,0,Ross
1/14/2016,Montana,Lewis And Clark,0,0,0,Lewis And Clark
1/15/2016,Alabama,DeKalb,0,0,0,DeKalb
1/15/2016,Mississippi,Clarke,0,0,0,Clarke
1/15/2016,Maryland,Howard,0,1,1,Howard
1/15/2016,Florida,Miami-dade,0,0,0,Miami-dade
1/15/2016,North Carolina,Pender,0,2,2,Pender
1/15/2016,Maryland,Prince Georges,0,0,0,Prince Georges
1/16/2016,Georgia,Richmond,1,0,1,Richmond
1/16/2016,Florida,Orange,0,1,1,Orange
1/16/2016,Florida,Orange,0,0,0,Orange
1/16/2016,Indiana,Vigo,0,1,1,Vigo
1/16/2016,Montana,Madison,0,0,0,Madison
1/16/2016,North Dakota,Mckenzie,0,1,1,Mckenzie
1/16/2016,West Virginia,Ritchie,1,0,1,Ritchie
1/16/2016,North Carolina,Halifax,0,1,1,Halifax
1/17/2016,Florida,Manatee,0,1,1,Manatee
1/17/2016,South Carolina,Richland,0,2,2,Richland
1/17/2016,Arkansas,Clark,0,1,1,Clark
1/17/2016,Mississippi,Jackson,0,0,0,Jackson
1/18/2016,Florida,Miami-dade,0,0,0,Miami-dade
1/18/2016,Pennsylvania,Pocono,0,0,0,Pocono
1/18/2016,Georgia,Chattooga,1,0,1,Chattooga
1/18/2016,Virginia,Henrico,0,1,1,Henrico
1/18/2016,North Carolina,Robeson,0,2,2,Robeson
1/18/2016,Virginia,Chesterfield,0,0,0,Chesterfield
1/18/2016,South Carolina,Williamsburg,0,0,0,Williamsburg
1/18/2016,Alabama,Limestone,0,0,0,Limestone
1/19/2016,Texas,Liberty,1,0,1,Liberty
1/19/2016,Virginia,Bedford,0,0,0,Bedford
1/19/2016,North Carolina,Columbus,0,1,1,Columbus
1/20/2016,Florida,Marion,0,0,0,Marion
1/20/2016,Texas,Harris,0,0,0,Harris
1/20/2016,California,Kern,0,0,0,Kern
1/21/2016,Texas,Harris,0,1,1,Harris
1/21/2016,South Carolina,Horry,0,0,0,Horry
1/21/2016,South Carolina,Berkeley,0,1,1,Berkeley
1/21/2016,Florida,Palm Beach,0,1,1,Palm Beach
1/21/2016,New Mexico,Mckinley,0,0,0,Mckinley
1/22/2016,Maryland,Prince Georges,1,0,1,Prince Georges
1/22/2016,Colorado,Jefferson,0,0,0,Jefferson
1/22/2016,North Carolina,Catawba,1,0,1,Catawba
1/22/2016,Pennsylvania,Butler,1,0,1,Butler
1/22/2016,Michigan,Van Buren,0,0,0,Van Buren
1/22/2016,Ohio,Stark,0,0,0,Stark
1/23/2016,South Carolina,Richland,0,0,0,Richland
1/23/2016,Florida,Palm Beach,1,0,1,Palm Beach
1/23/2016,North Carolina,Rowan,0,0,0,Rowan
1/23/2016,Florida,Palm Beach,0,1,1,Palm Beach
1/24/2016,Texas,Brown,0,1,1,Brown
1/24/2016,South Carolina,Horry,0,2,2,Horry
1/24/2016,Texas,Harris,0,1,1,Harris
1/24/2016,South Carolina,Richland,0,0,0,Richland
1/24/2016,Virginia,Halifax,0,1,1,Halifax
1/24/2016,West Virginia,Kanawha,0,0,0,Kanawha
1/25/2016,Alabama,Madison,0,1,1,Madison
1/25/2016,Alabama,Pike,1,0,1,Pike
1/25/2016,Arkansas,Pope,0,0,0,Pope
1/26/2016,Florida,Orange,0,1,1,Orange
1/26/2016,Alabama,Madison,1,0,1,Madison
1/26/2016,Oklahoma,Jackson,0,1,1,Jackson
1/26/2016,North Carolina,Robeson,1,1,2,Robeson
1/26/2016,Pennsylvania,Fayette,0,0,0,Fayette
1/27/2016,Alabama,Tallapoosa,0,0,0,Tallapoosa
1/27/2016,Delaware,New Castle,0,1,1,New Castle
1/27/2016,Texas,Johnson,1,0,1,Johnson
1/27/2016,Arkansas,Lonoke,0,0,0,Lonoke
1/27/2016,Pennsylvania,Lycoming,0,2,2,Lycoming
1/27/2016,Kentucky,Graves,0,0,0,Graves
1/27/2016,Texas,Harris,0,0,0,Harris
1/27/2016,Texas,Johnson,1,0,1,Johnson
1/27/2016,Texas,Bexar,1,0,1,Bexar
1/27/2016,California,Kern,0,0,0,Kern
1/27/2016,North Carolina,Cleveland,1,1,2,Cleveland
1/28/2016,Indiana,Vigo,0,0,0,Vigo
1/28/2016,Alabama,Washington,1,0,1,Washington
1/28/2016,Pennsylvania,Chester,0,1,1,Chester
1/29/2016,Alabama,Cherokee,1,0,1,Cherokee
1/29/2016,Texas,Harris,0,0,0,Harris
1/29/2016,South Carolina,Richland,1,0,1,Richland
1/29/2016,New York,Ullster,0,0,0,Ullster
1/29/2016,Texas,Harris,0,0,0,Harris
1/29/2016,Tennessee,Hamblen,0,2,2,Hamblen
1/29/2016,Virginia,Nelson,0,1,1,Nelson
1/29/2016,Florida,Miami-dade,1,0,1,Miami-dade
1/29/2016,Alabama,Geneva,0,0,0,Geneva
1/29/2016,California,Los Angeles,0,3,3,Los Angeles
1/29/2016,Georgia,Cherokee,1,0,1,Cherokee
1/30/2016,Mississippi,Jones,1,0,1,Jones
1/30/2016,Washington,Spokane,0,0,0,Spokane
1/30/2016,Florida,Marion,0,1,1,Marion
1/30/2016,Texas,Fort Bend,1,1,2,Fort Bend
1/30/2016,Georgia,Colquitt,0,0,0,Colquitt
1/31/2016,Ohio,Morrow,0,0,0,Morrow
1/31/2016,Texas,El Paso,1,0,1,El Paso
1/31/2016,New Mexico,Sandoval,0,0,0,Sandoval
2/1/2016,Tennessee,Washington,0,0,0,Washington
2/1/2016,Washington,Spokane,0,0,0,Spokane
2/1/2016,Texas,Kimble,0,1,1,Kimble
2/2/2016,Virginia,Chesterfield,0,0,0,Chesterfield
2/2/2016,California,Humboldt,0,0,0,Humboldt
2/2/2016,Texas,Harris,0,0,0,Harris
2/2/2016,North Carolina,Hoke,0,1,1,Hoke
2/2/2016,Texas,Harris,2,0,2,Harris
2/3/2016,Texas,Lubbock,0,1,1,Lubbock
2/3/2016,Oklahoma,Okmulgee,1,0,1,Okmulgee
2/3/2016,North Carolina,Union,0,0,0,Union
2/3/2016,North Carolina,Jackson,1,0,1,Jackson
2/3/2016,Alabama,Coosa,0,2,2,Coosa
2/4/2016,Missouri,Boone,0,0,0,Boone
2/4/2016,Indiana,Lake,0,0,0,Lake
2/4/2016,Missouri,Monroe,0,0,0,Monroe
2/4/2016,California,Los Angeles,0,1,1,Los Angeles
2/4/2016,Indiana,Boone,1,0,1,Boone
2/4/2016,Georgia,Bibb,0,0,0,Bibb
2/5/2016,Ohio,Clark,0,0,0,Clark
2/5/2016,Mississippi,Perry,0,1,1,Perry
2/5/2016,North Carolina,Stanly,1,0,1,Stanly
2/5/2016,Ohio,Coshocton,0,0,0,Coshocton
2/5/2016,Alabama,Marion,0,0,0,Marion
2/6/2016,Kentucky,Hardin,0,0,0,Hardin
2/6/2016,Michigan,Genesee,0,0,0,Genesee
2/6/2016,Georgia,Towns,0,0,0,Towns
2/7/2016,Alabama,Lowndes,1,0,1,Lowndes
2/7/2016,Virginia,Louisa,2,0,2,Louisa
2/7/2016,North Carolina,Rowan,0,1,1,Rowan
2/8/2016,South Carolina,Horry,0,0,0,Horry
2/8/2016,Georgia,Walton,0,1,1,Walton
2/8/2016,South Carolina,Oconee,1,0,1,Oconee
2/8/2016,Texas,Liberty,0,0,0,Liberty
2/8/2016,Florida,Citrus,2,0,2,Citrus
2/9/2016,California,Kern,0,0,0,Kern
2/9/2016,California,Tehama,0,0,0,Tehama
2/9/2016,Florida,Miami-dade,0,2,2,Miami-dade
2/9/2016,South Carolina,Richland,0,0,0,Richland
2/9/2016,Ohio,Paulding,2,0,2,Paulding
2/10/2016,Texas,Smith,1,0,1,Smith
2/10/2016,Missouri,Greene,0,0,0,Greene
2/10/2016,Oklahoma,Garfield,0,0,0,Garfield
2/10/2016,North Carolina,Pitt,1,0,1,Pitt
2/10/2016,Georgia,Clayton,0,0,0,Clayton
2/10/2016,Virginia,Stafford,0,1,1,Stafford
2/11/2016,Georgia,Monroe,0,0,0,Monroe
2/11/2016,South Carolina,Colleton,0,2,2,Colleton
2/11/2016,New Jersey,Gloucester,0,0,0,Gloucester
2/12/2016,North Carolina,Mcdowell,0,0,0,Mcdowell
2/12/2016,Texas,Gregg,0,0,0,Gregg
2/12/2016,Tennessee,Washington,0,0,0,Washington
2/12/2016,North Carolina,Henderson,0,0,0,Henderson
2/12/2016,Arkansas,Faulkner,0,1,1,Faulkner
2/13/2016,California,Humboldt,0,0,0,Humboldt
2/13/2016,Oklahoma,Cleveland,1,0,1,Cleveland
2/14/2016,Georgia,Lowndes,0,1,1,Lowndes
2/14/2016,Texas,Hays,0,0,0,Hays
2/14/2016,Alabama,Lowndes,0,0,0,Lowndes
2/15/2016,South Carolina,Horry,0,1,1,Horry
2/15/2016,Florida,Orange,0,1,1,Orange
2/15/2016,Washington,Spokane,0,0,0,Spokane
2/16/2016,Alabama,Walker,1,0,1,Walker
2/16/2016,North Carolina,Lincoln,0,1,1,Lincoln
2/16/2016,North Carolina,Pitt,0,1,1,Pitt
2/16/2016,Georgia,Colquitt,0,0,0,Colquitt
2/16/2016,Arkansas,Perry,0,0,0,Perry
2/16/2016,Alabama,Jefferson,0,0,0,Jefferson
2/17/2016,South Carolina,Richland,0,0,0,Richland
2/17/2016,Florida,Miami-dade,0,2,2,Miami-dade
2/18/2016,Missouri,Callaway,0,0,0,Callaway
2/18/2016,Tennessee,Cocke,1,0,1,Cocke
2/19/2016,Washington,Yakima,0,0,0,Yakima
2/19/2016,Texas,Van Zandt,1,0,1,Van Zandt
2/19/2016,New Mexico,Santa Fe,0,0,0,Santa Fe
2/19/2016,Kentucky,Barren,1,0,1,Barren
2/19/2016,Georgia,Coweta,0,0,0,Coweta
2/19/2016,Alabama,Etowah,0,0,0,Etowah
2/19/2016,Arkansas,Carroll,1,0,1,Carroll
2/20/2016,Utah,Box Elder,1,0,1,Box Elder
2/20/2016,Mississippi,Lowndes,1,0,1,Lowndes
2/20/2016,South Carolina,Williamsburg,0,0,0,Williamsburg
2/21/2016,Alabama,Tuscaloosa,0,0,0,Tuscaloosa
2/21/2016,North Carolina,Gaston,0,0,0,Gaston
2/21/2016,Ohio,Franklin,0,0,0,Franklin
2/21/2016,Nevada,Nye,0,0,0,Nye
2/22/2016,Texas,Gaines,0,1,1,Gaines
2/22/2016,California,Sacramento,1,0,1,Sacramento
2/22/2016,South Carolina,Berkeley,0,1,1,Berkeley
2/22/2016,South Carolina,Horry,0,1,1,Horry
2/22/2016,Florida,Indian River,0,0,0,Indian River
2/23/2016,Arkansas,Little River,2,0,2,Little River
2/23/2016,Tennessee,Knox,1,0,1,Knox
2/23/2016,West Virginia,Preston,0,0,0,Preston
2/24/2016,Indiana,Jackson,0,0,0,Jackson
2/24/2016,South Carolina,Richland,0,0,0,Richland
2/24/2016,South Carolina,Charleston,0,1,1,Charleston
2/24/2016,New Mexico,Bernalillo,0,0,0,Bernalillo
2/24/2016,Tennessee,Hawkins,0,1,1,Hawkins
2/24/2016,North Carolina,Columbus,0,1,1,Columbus
2/25/2016,Alabama,Jefferson,0,1,1,Jefferson
2/25/2016,Florida,Sarasota,0,1,1,Sarasota
2/25/2016,Mississippi,Madison,0,0,0,Madison
2/25/2016,Alabama,Walker,1,0,1,Walker
2/25/2016,Texas,Brewster,0,0,0,Brewster
2/25/2016,Texas,Harris,0,1,1,Harris
2/25/2016,Ohio,Hancock,0,0,0,Hancock
2/25/2016,South Carolina,Darlington,0,0,0,Darlington
2/25/2016,North Carolina,Brunswick,0,0,0,Brunswick
2/26/2016,Mississippi,Forrest,0,1,1,Forrest
2/26/2016,Virginia,King George,0,0,0,King George
2/26/2016,Delaware,New Castle,0,0,0,New Castle
2/26/2016,Colorado,Mesa,0,0,0,Mesa
2/27/2016,Indiana,Shelby,1,0,1,Shelby
2/27/2016,South Carolina,Richland,0,1,1,Richland
2/27/2016,Texas,Wilson,0,0,0,Wilson
2/27/2016,Texas,Wilson,1,0,1,Wilson
2/27/2016,Ohio,Sandusky,0,1,1,Sandusky
2/28/2016,Georgia,Barrow,1,0,1,Barrow
2/28/2016,Texas,Wilson,0,1,1,Wilson
2/28/2016,Maryland,Charles,1,0,1,Charles
2/29/2016,Maryland,Prince Georges,0,1,1,Prince Georges
2/29/2016,Virginia,Prince William,0,0,0,Prince William
2/29/2016,Texas,Bexar,0,0,0,Bexar
2/29/2016,South Carolina,Richland,1,0,1,Richland
3/1/2016,North Dakota,Rolette,0,0,0,Rolette
3/1/2016,Alabama,Tuscaloosa,0,1,1,Tuscaloosa
3/1/2016,Texas,Harris,0,0,0,Harris
3/1/2016,Louisiana,Bossier Parish,0,0,0,Bossier Parish
3/1/2016,Louisiana,Bossier Parish,0,0,0,Bossier Parish
3/1/2016,Indiana,Hancock,1,0,1,Hancock
3/2/2016,Texas,Harris,0,1,1,Harris
3/2/2016,Wyoming,Natrona,0,0,0,Natrona
3/2/2016,West Virginia,Kanawha,0,0,0,Kanawha
3/2/2016,South Carolina,Florence,0,0,0,Florence
3/3/2016,Georgia,Richmond,0,1,1,Richmond
3/3/2016,Oklahoma,Comanche,0,1,1,Comanche
3/3/2016,Montana,Gallatin,0,0,0,Gallatin
3/3/2016,California,Kern,0,1,1,Kern
3/3/2016,Alabama,Jackson,0,1,1,Jackson
3/4/2016,South Dakota,Miner,0,1,1,Miner
3/4/2016,Georgia,Fulton,0,1,1,Fulton
3/4/2016,Georgia,Floyd,0,0,0,Floyd
3/4/2016,Tennessee,Hawkins,0,0,0,Hawkins
3/4/2016,South Carolina,Orangeburg,1,0,1,Orangeburg
3/4/2016,Arizona,Graham,0,1,1,Graham
3/4/2016,West Virginia,Wyoming,0,1,1,Wyoming
3/4/2016,Washington,Spokane,0,0,0,Spokane
3/5/2016,Arkansas,Miller,1,0,1,Miller
3/5/2016,Arkansas,Garland,1,0,1,Garland
3/5/2016,Oklahoma,Wagoner,0,2,2,Wagoner
3/5/2016,Illinois,Madison,0,0,0,Madison
3/6/2016,Pennsylvania,Northumberland,0,0,0,Northumberland
3/6/2016,Texas,Fort Bend,1,0,1,Fort Bend
3/6/2016,South Carolina,Greenville,1,0,1,Greenville
3/6/2016,Virginia,Chesterfield,0,0,0,Chesterfield
3/6/2016,Iowa,Polk,0,0,0,Polk
3/6/2016,Virginia,Henrico,0,0,0,Henrico
3/6/2016,California,Riverside,1,0,1,Riverside
3/6/2016,Texas,Harris,0,1,1,Harris
3/6/2016,Oklahoma,Pittsburg,0,0,0,Pittsburg
3/7/2016,Texas,Bandera,0,1,1,Bandera
3/7/2016,Virginia,Prince William,0,0,0,Prince William
3/7/2016,South Carolina,Calhoun,0,0,0,Calhoun
3/7/2016,North Carolina,Davidson,0,0,0,Davidson
3/7/2016,Texas,Harris,0,1,1,Harris
3/7/2016,Alabama,Jefferson,0,0,0,Jefferson
3/7/2016,New Mexico,Santa Fe,0,0,0,Santa Fe
3/7/2016,Michigan,Mecosta,0,0,0,Mecosta
3/7/2016,Texas,Harris,1,0,1,Harris
3/7/2016,Washington,Skagit,0,1,1,Skagit
3/8/2016,Kentucky,Lyon,0,1,1,Lyon
3/8/2016,Florida,Palm Beach,0,1,1,Palm Beach
3/8/2016,South Carolina,Richland,0,0,0,Richland
3/8/2016,North Carolina,Columbus,0,1,1,Columbus
3/8/2016,Michigan,Muskegon,0,0,0,Muskegon
3/8/2016,Virginia,Chesterfield,0,0,0,Chesterfield
3/8/2016,Virginia,Spotsylvania,1,0,1,Spotsylvania
3/8/2016,Missouri,Boone,0,0,0,Boone
3/8/2016,Tennessee,Shelby,0,0,0,Shelby
3/9/2016,West Virginia,Mingo,0,0,0,Mingo
3/9/2016,Ohio,Preble,0,0,0,Preble
3/9/2016,Texas,Montgomery,0,0,0,Montgomery
3/9/2016,Texas,Montgomery,0,0,0,Montgomery
3/9/2016,Indiana,White,0,0,0,White
3/9/2016,Illinois,Saint Clair,0,1,1,Saint Clair
3/9/2016,South Carolina,Greenville,0,1,1,Greenville
3/9/2016,Indiana,Steuben,1,0,1,Steuben
3/9/2016,Michigan,Bay,0,0,0,Bay
3/10/2016,South Carolina,Orangeburg,0,0,0,Orangeburg
3/10/2016,California,Riverside,0,1,1,Riverside
3/10/2016,Virginia,Henrico,1,0,1,Henrico
3/10/2016,Alabama,Cullman,0,0,0,Cullman
3/10/2016,Texas,Bexar,0,1,1,Bexar
3/11/2016,Maryland,Montgomery,1,0,1,Montgomery
3/11/2016,Iowa,Clay,0,1,1,Clay
3/11/2016,Texas,Montgomery,0,0,0,Montgomery
3/12/2016,Arkansas,White,0,0,0,White
3/13/2016,Iowa,Wapello,1,0,1,Wapello
3/13/2016,Michigan,Muskegon,0,0,0,Muskegon
3/13/2016,Virginia,Chesterfield,0,0,0,Chesterfield
3/13/2016,Virginia,Chesterfield,0,0,0,Chesterfield
3/13/2016,Georgia,Dekalb,0,2,2,Dekalb
3/13/2016,Texas,Harris,0,1,1,Harris
3/13/2016,Texas,Walker,1,0,1,Walker
3/13/2016,Texas,Madison,1,0,1,Madison
3/13/2016,Kentucky,Laurel,0,0,0,Laurel
3/14/2016,Tennessee,Hardeman,0,1,1,Hardeman
3/14/2016,Colorado,Huerfano,1,1,2,Huerfano
3/14/2016,Texas,Tyler,1,1,2,Tyler
3/14/2016,Indiana,Perry,1,0,1,Perry
3/14/2016,Illinois,Saint Clair,0,1,1,Saint Clair
3/14/2016,Virginia,Chesterfield,0,1,1,Chesterfield
3/14/2016,North Carolina,Catawba,2,0,2,Catawba
3/14/2016,Alabama,Macon,1,0,1,Macon
3/14/2016,Georgia,Dekalb,1,1,2,Dekalb
3/14/2016,Virginia,Henrico,0,0,0,Henrico
3/15/2016,Delaware,Kent,0,0,0,Kent
3/15/2016,Ohio,Paulding,1,0,1,Paulding
3/15/2016,Tennessee,Greene,0,0,0,Greene
3/15/2016,West Virginia,Kanawha,0,1,1,Kanawha
3/16/2016,Tennessee,Lawrence,0,0,0,Lawrence
3/16/2016,Kentucky,Hopkins,0,0,0,Hopkins
3/16/2016,Missouri,Bollinger,0,0,0,Bollinger
3/16/2016,New Mexico,Eddy,0,0,0,Eddy
3/16/2016,North Carolina,Lincoln,0,0,0,Lincoln
3/16/2016,Alabama,Pike,0,1,1,Pike
3/17/2016,Arkansas,Baxter,0,0,0,Baxter
3/17/2016,North Carolina,Henderson,0,1,1,Henderson
3/17/2016,Kentucky,Pulaski,0,0,0,Pulaski
3/18/2016,Minnesota,Mille Lacs,0,0,0,Mille Lacs
3/18/2016,Mississippi,Claiborne,1,0,1,Claiborne
3/18/2016,South Carolina,Calhoun,0,0,0,Calhoun
3/18/2016,Florida,Madison,1,0,1,Madison
3/19/2016,Pennsylvania,Warren,1,0,1,Warren
3/19/2016,Pennsylvania,Fayette,0,1,1,Fayette
3/19/2016,South Carolina,Charleston,0,1,1,Charleston
3/19/2016,Washington,Spokane,0,0,0,Spokane
3/20/2016,North Carolina,Pitt,0,0,0,Pitt
3/20/2016,South Carolina,Richland,0,0,0,Richland
3/20/2016,South Carolina,Berkeley,0,1,1,Berkeley
3/20/2016,Michigan,Wayne,0,1,1,Wayne
3/20/2016,Missouri,Lincoln,0,1,1,Lincoln
3/20/2016,West Virginia,Taylor,0,0,0,Taylor
3/20/2016,Washington,Skagit,0,1,1,Skagit
3/20/2016,Georgia,Gwinnett,0,0,0,Gwinnett
3/20/2016,Delaware,New Castle,0,0,0,New Castle
3/21/2016,North Carolina,Gaston,0,0,0,Gaston
3/21/2016,North Carolina,Edgecombe,2,0,2,Edgecombe
3/21/2016,North Carolina,Lincoln,0,1,1,Lincoln
3/21/2016,Ohio,Hocking,0,0,0,Hocking
3/21/2016,North Carolina,Craven,1,0,1,Craven
3/21/2016,Texas,Smith,0,0,0,Smith
3/21/2016,Texas,Webb,0,0,0,Webb
3/21/2016,Mississippi,Harrison,0,0,0,Harrison
3/22/2016,Tennessee,Bradley,0,1,1,Bradley
3/22/2016,Virginia,Henrico,0,1,1,Henrico
3/22/2016,Oklahoma,Canadian,0,0,0,Canadian
3/23/2016,Alabama,Tallapoosa,0,0,0,Tallapoosa
3/23/2016,Texas,Harris,0,0,0,Harris
3/23/2016,Virginia,Chesterfield,0,0,0,Chesterfield
3/23/2016,Pennsylvania,Luzerne,2,0,2,Luzerne
3/23/2016,Virginia,Henrico,0,0,0,Henrico
3/23/2016,Iowa,Mahaska,0,1,1,Mahaska
3/24/2016,California,Humboldt,0,0,0,Humboldt
3/24/2016,South Carolina,Lexington,0,0,0,Lexington
3/24/2016,Pennsylvania,Fayette,0,0,0,Fayette
3/24/2016,Ohio,Gallia,0,1,1,Gallia
3/24/2016,Virginia,Caroline,0,0,0,Caroline
3/24/2016,Missouri,Callaway,0,1,1,Callaway
3/24/2016,Idaho,Power,0,1,1,Power
3/25/2016,Indiana,Putnam,0,1,1,Putnam
3/25/2016,West Virginia,Boone,0,0,0,Boone
3/25/2016,Mississippi,Carroll,0,1,1,Carroll
3/25/2016,Virginia,Washington,1,2,3,Washington
3/25/2016,Montana,Silver Bow,2,0,2,Silver Bow
3/26/2016,Oklahoma,Logan,0,1,1,Logan
3/26/2016,South Carolina,Laurens,1,0,1,Laurens
3/26/2016,North Carolina,Gaston,0,0,0,Gaston
3/26/2016,Missouri,Holt,0,0,0,Holt
3/26/2016,North Carolina,Granville,0,1,1,Granville
3/26/2016,Virginia,Henrico,0,1,1,Henrico
3/26/2016,Texas,Harris,0,2,2,Harris
3/26/2016,Kansas,Cowley,0,1,1,Cowley
3/26/2016,Pennsylvania,Berks,0,1,1,Berks
3/27/2016,Georgia,Baldwin,1,1,2,Baldwin
3/27/2016,Arkansas,Lonoke,1,0,1,Lonoke
3/27/2016,Virginia,Dinwiddie,0,2,2,Dinwiddie
3/27/2016,Colorado,Larimer,2,0,2,Larimer
3/27/2016,Delaware,Kent,0,1,1,Kent
3/27/2016,Virginia,Henrico,2,0,2,Henrico
3/27/2016,Mississippi,Covington,2,0,2,Covington
3/28/2016,Maryland,Cecil,2,0,2,Cecil
3/28/2016,South Carolina,Richland,0,1,1,Richland
3/28/2016,Alabama,Tuscaloosa,1,0,1,Tuscaloosa
3/28/2016,Alabama,Covington,1,0,1,Covington
3/29/2016,Indiana,Steuben,0,0,0,Steuben
3/29/2016,Florida,Polk,0,0,0,Polk
3/29/2016,Indiana,Tippecanoe,0,0,0,Tippecanoe
3/29/2016,Alabama,Jefferson,1,0,1,Jefferson
3/29/2016,West Virginia,Barbour,0,0,0,Barbour
3/30/2016,Texas,Harris,0,1,1,Harris
3/30/2016,Alabama,Jefferson,1,0,1,Jefferson
3/30/2016,Illinois,Hancock,0,0,0,Hancock
3/30/2016,Texas,Harris,0,1,1,Harris
3/30/2016,Texas,Harris,1,0,1,Harris
3/30/2016,South Carolina,Lexington,0,1,1,Lexington
3/31/2016,Mississippi,Pike,0,1,1,Pike
3/31/2016,North Carolina,Polk,1,0,1,Polk
3/31/2016,Louisiana,jefferson parish,0,2,2,jefferson parish
3/31/2016,Mississippi,Alcorn,0,1,1,Alcorn
4/1/2016,Arkansas,Craighead,0,0,0,Craighead
4/1/2016,Georgia,Floyd,1,0,1,Floyd
4/1/2016,Washington,Pierce,0,0,0,Pierce
4/1/2016,Texas,Harris,0,1,1,Harris
4/1/2016,North Carolina,Union,1,0,1,Union
4/2/2016,Kentucky,Todd,0,1,1,Todd
4/2/2016,Virginia,Prince William,0,0,0,Prince William
4/3/2016,Oklahoma,Rogers,0,0,0,Rogers
4/4/2016,South Carolina,Marion,1,1,2,Marion
4/4/2016,Texas,Travis,0,0,0,Travis
4/4/2016,Texas,Harris,0,1,1,Harris
4/5/2016,North Carolina,Madison,1,0,1,Madison
4/5/2016,South Carolina,Lancaster,1,0,1,Lancaster
4/5/2016,California,Kings,1,0,1,Kings
4/5/2016,Michigan,Gladwin,0,0,0,Gladwin
4/5/2016,Texas,Bexar,0,1,1,Bexar
4/5/2016,Washington,Clark,0,0,0,Clark
4/5/2016,Virginia,Bedford,0,0,0,Bedford
4/6/2016,Missouri,Saint Louis,1,1,2,Saint Louis
4/6/2016,North Carolina,Caldwell,0,1,1,Caldwell
4/7/2016,Texas,Montgomery,0,0,0,Montgomery
4/7/2016,Mississippi,Jones,0,1,1,Jones
4/7/2016,Virginia,Fairfax,0,0,0,Fairfax
4/8/2016,North Carolina,Buncombe,0,0,0,Buncombe
4/8/2016,California,Humboldt,0,1,1,Humboldt
4/8/2016,Missouri,Texas,1,0,1,Texas
4/8/2016,Washington,Thurston,0,0,0,Thurston
4/9/2016,Virginia,Fluvanna,0,1,1,Fluvanna
4/9/2016,Pennsylvania,Lehigh,0,0,0,Lehigh
4/9/2016,Michigan,Oakland,0,0,0,Oakland
4/9/2016,North Carolina,Orange,0,2,2,Orange
4/9/2016,South Carolina,Horry,0,0,0,Horry
4/9/2016,Georgia,Cobb,0,1,1,Cobb
4/10/2016,Arizona,La Paz,3,0,3,La Paz
4/10/2016,Alabama,Jefferson,0,0,0,Jefferson
4/10/2016,Mississippi,Pontotoc,0,1,1,Pontotoc
4/10/2016,Colorado,Weld,0,1,1,Weld
4/10/2016,Kentucky,Henderson,0,0,0,Henderson
4/10/2016,South Carolina,Dillon,0,2,2,Dillon
4/11/2016,North Carolina,Robeson,0,2,2,Robeson
4/11/2016,South Carolina,Richland,0,1,1,Richland
4/11/2016,Mississippi,Jefferson Davis,1,1,2,Jefferson Davis
4/11/2016,North Carolina,Scotland,0,0,0,Scotland
4/11/2016,Texas,Aransas,0,0,0,Aransas
4/11/2016,Texas,San Jacinto,0,0,0,San Jacinto
4/12/2016,Kentucky,Mercer,1,0,1,Mercer
4/12/2016,South Carolina,Dillon,1,1,2,Dillon
4/12/2016,South Carolina,Horry,0,1,1,Horry
4/13/2016,Texas,Webb,0,0,0,Webb
4/13/2016,Florida,Martin,0,0,0,Martin
4/13/2016,Alabama,Fayette,0,1,1,Fayette
4/14/2016,North Carolina,Bertie,1,0,1,Bertie
4/14/2016,North Carolina,Robeson,1,0,1,Robeson
4/14/2016,Delaware,Kent,0,0,0,Kent
4/14/2016,Alabama,Jefferson,0,1,1,Jefferson
4/14/2016,Kansas,Mcpherson,1,0,1,Mcpherson
4/14/2016,Arkansas,Benton,0,0,0,Benton
4/15/2016,West Virginia,Roane,0,0,0,Roane
4/15/2016,North Carolina,Iredell,0,1,1,Iredell
4/16/2016,North Carolina,Columbus,0,0,0,Columbus
4/16/2016,Michigan,Muskegon,0,0,0,Muskegon
4/16/2016,Alabama,Sumter,1,0,1,Sumter
4/16/2016,Texas,Montgomery,2,0,2,Montgomery
4/16/2016,Mississippi,Lincoln,0,0,0,Lincoln
4/17/2016,Pennsylvania,York,0,1,1,York
4/17/2016,Kansas,Riley,0,0,0,Riley
4/17/2016,Tennessee,Sumner,0,1,1,Sumner
4/17/2016,North Carolina,Pitt,0,0,0,Pitt
4/17/2016,Wisconsin,Rock,1,0,1,Rock
4/17/2016,Pennsylvania,Washington,1,0,1,Washington
