,n_killed,latitude,longitude,output
3760,1,34.0108,-118.09,"{ lat: 34.0108, lng: -118.09, count: 1 }"
3761,1,32.6776,-97.2667,"{ lat: 32.6776, lng: -97.2667, count: 1 }"
3762,1,33.9489,-118.29700000000001,"{ lat: 33.9489, lng: -118.29700000000001, count: 1 }"
3763,1,38.781,-84.7525,"{ lat: 38.781, lng: -84.7525, count: 1 }"
3764,1,38.8541,-84.6247,"{ lat: 38.8541, lng: -84.6247, count: 1 }"
3765,1,33.8554,-81.1304,"{ lat: 33.8554, lng: -81.1304, count: 1 }"
3766,1,46.6512,-120.49700000000001,"{ lat: 46.6512, lng: -120.49700000000001, count: 1 }"
3767,1,42.1249,-80.0857,"{ lat: 42.1249, lng: -80.0857, count: 1 }"
3768,1,39.8034,-86.1057,"{ lat: 39.8034, lng: -86.1057, count: 1 }"
3769,1,34.1127,-118.44,"{ lat: 34.1127, lng: -118.44, count: 1 }"
3770,1,32.6126,-90.0368,"{ lat: 32.6126, lng: -90.0368, count: 1 }"
3771,1,32.7095,-117.119,"{ lat: 32.7095, lng: -117.119, count: 1 }"
3772,1,38.5234,-121.45,"{ lat: 38.5234, lng: -121.45, count: 1 }"
3773,1,27.7753,-82.6384,"{ lat: 27.7753, lng: -82.6384, count: 1 }"
3774,1,32.498000000000005,-85.2755,"{ lat: 32.498000000000005, lng: -85.2755, count: 1 }"
3775,1,29.9335,-90.0879,"{ lat: 29.9335, lng: -90.0879, count: 1 }"
3776,1,43.0388,-87.9544,"{ lat: 43.0388, lng: -87.9544, count: 1 }"
3777,1,29.9716,-90.0609,"{ lat: 29.9716, lng: -90.0609, count: 1 }"
3778,1,36.8263,-119.84700000000001,"{ lat: 36.8263, lng: -119.84700000000001, count: 1 }"
3779,1,38.525,-121.444,"{ lat: 38.525, lng: -121.444, count: 1 }"
3780,1,25.8176,-80.2055,"{ lat: 25.8176, lng: -80.2055, count: 1 }"
3781,1,32.6069,-90.0481,"{ lat: 32.6069, lng: -90.0481, count: 1 }"
3782,1,38.4992,-81.9098,"{ lat: 38.4992, lng: -81.9098, count: 1 }"
3783,1,34.9442,-82.8518,"{ lat: 34.9442, lng: -82.8518, count: 1 }"
3784,1,35.0576,-78.8714,"{ lat: 35.0576, lng: -78.8714, count: 1 }"
3785,1,37.4016,-121.95200000000001,"{ lat: 37.4016, lng: -121.95200000000001, count: 1 }"
3786,1,39.4917,-75.0254,"{ lat: 39.4917, lng: -75.0254, count: 1 }"
3787,1,39.3235,-76.5968,"{ lat: 39.3235, lng: -76.5968, count: 1 }"
3788,1,41.7964,-87.6995,"{ lat: 41.7964, lng: -87.6995, count: 1 }"
3789,1,35.2744,-80.9454,"{ lat: 35.2744, lng: -80.9454, count: 1 }"
3790,1,34.0977,-118.304,"{ lat: 34.0977, lng: -118.304, count: 1 }"
3791,1,38.0521,-84.4871,"{ lat: 38.0521, lng: -84.4871, count: 1 }"
3792,1,32.6994,-114.645,"{ lat: 32.6994, lng: -114.645, count: 1 }"
3793,1,35.0596,-78.8772,"{ lat: 35.0596, lng: -78.8772, count: 1 }"
3794,1,34.4049,-77.6495,"{ lat: 34.4049, lng: -77.6495, count: 1 }"
3795,1,39.8678,-85.5426,"{ lat: 39.8678, lng: -85.5426, count: 1 }"
3796,1,40.9113,-111.875,"{ lat: 40.9113, lng: -111.875, count: 1 }"
3797,1,34.4929,-82.6928,"{ lat: 34.4929, lng: -82.6928, count: 1 }"
3798,1,38.5888,-122.60700000000001,"{ lat: 38.5888, lng: -122.60700000000001, count: 1 }"
3799,1,31.6851,-88.6554,"{ lat: 31.6851, lng: -88.6554, count: 1 }"
3800,1,40.6959,-73.9735,"{ lat: 40.6959, lng: -73.9735, count: 1 }"
3801,1,40.794000000000004,-121.94200000000001,"{ lat: 40.794000000000004, lng: -121.94200000000001, count: 1 }"
3802,1,41.5848,-87.6365,"{ lat: 41.5848, lng: -87.6365, count: 1 }"
3803,1,34.6727,-92.3326,"{ lat: 34.6727, lng: -92.3326, count: 1 }"
3804,1,33.9191,-84.0167,"{ lat: 33.9191, lng: -84.0167, count: 1 }"
3805,1,41.7856,-87.6207,"{ lat: 41.7856, lng: -87.6207, count: 1 }"
3806,1,38.9063,-94.6492,"{ lat: 38.9063, lng: -94.6492, count: 1 }"
3807,1,33.8835,-84.1926,"{ lat: 33.8835, lng: -84.1926, count: 1 }"
3808,1,40.5885,-75.4718,"{ lat: 40.5885, lng: -75.4718, count: 1 }"
3809,1,39.9937,-75.1776,"{ lat: 39.9937, lng: -75.1776, count: 1 }"
3810,1,34.2428,-92.0279,"{ lat: 34.2428, lng: -92.0279, count: 1 }"
3811,1,34.0197,-118.32700000000001,"{ lat: 34.0197, lng: -118.32700000000001, count: 1 }"
3812,1,36.1617,-115.25200000000001,"{ lat: 36.1617, lng: -115.25200000000001, count: 1 }"
3813,1,34.9505,-89.8325,"{ lat: 34.9505, lng: -89.8325, count: 1 }"
3814,1,27.603,-82.5306,"{ lat: 27.603, lng: -82.5306, count: 1 }"
3815,1,33.0981,-82.0214,"{ lat: 33.0981, lng: -82.0214, count: 1 }"
3816,1,30.3669,-89.1351,"{ lat: 30.3669, lng: -89.1351, count: 1 }"
3817,1,41.4993,-81.6944,"{ lat: 41.4993, lng: -81.6944, count: 1 }"
3818,1,30.4389,-87.2656,"{ lat: 30.4389, lng: -87.2656, count: 1 }"
3819,1,42.5825,-87.8242,"{ lat: 42.5825, lng: -87.8242, count: 1 }"
3820,1,45.7699,-108.512,"{ lat: 45.7699, lng: -108.512, count: 1 }"
3821,1,29.9406,-90.0847,"{ lat: 29.9406, lng: -90.0847, count: 1 }"
3822,1,27.795,-97.3989,"{ lat: 27.795, lng: -97.3989, count: 1 }"
3823,1,27.7722,-97.4031,"{ lat: 27.7722, lng: -97.4031, count: 1 }"
3824,1,32.4756,-94.5958,"{ lat: 32.4756, lng: -94.5958, count: 1 }"
3825,1,33.2825,-87.0917,"{ lat: 33.2825, lng: -87.0917, count: 1 }"
3826,1,25.905,-80.2096,"{ lat: 25.905, lng: -80.2096, count: 1 }"
3827,1,30.8206,-89.3118,"{ lat: 30.8206, lng: -89.3118, count: 1 }"
3828,1,39.6983,-104.837,"{ lat: 39.6983, lng: -104.837, count: 1 }"
3829,1,33.9007,-118.228,"{ lat: 33.9007, lng: -118.228, count: 1 }"
3830,1,30.4012,-81.7043,"{ lat: 30.4012, lng: -81.7043, count: 1 }"
3831,1,31.7131,-88.7109,"{ lat: 31.7131, lng: -88.7109, count: 1 }"
3832,1,42.3253,-71.0846,"{ lat: 42.3253, lng: -71.0846, count: 1 }"
3833,1,39.5079,-84.4153,"{ lat: 39.5079, lng: -84.4153, count: 1 }"
3834,1,25.8318,-80.2196,"{ lat: 25.8318, lng: -80.2196, count: 1 }"
3835,1,39.8055,-86.1894,"{ lat: 39.8055, lng: -86.1894, count: 1 }"
3836,1,41.7474,-70.6087,"{ lat: 41.7474, lng: -70.6087, count: 1 }"
3837,1,41.2869,-95.9963,"{ lat: 41.2869, lng: -95.9963, count: 1 }"
3838,1,36.8581,-75.9831,"{ lat: 36.8581, lng: -75.9831, count: 1 }"
3839,1,30.3619,-81.6329,"{ lat: 30.3619, lng: -81.6329, count: 1 }"
3840,1,34.0396,-118.28,"{ lat: 34.0396, lng: -118.28, count: 1 }"
3841,1,28.8789,-81.2859,"{ lat: 28.8789, lng: -81.2859, count: 1 }"
3842,1,34.5487,-77.92,"{ lat: 34.5487, lng: -77.92, count: 1 }"
3843,1,41.5907,-81.5459,"{ lat: 41.5907, lng: -81.5459, count: 1 }"
3844,1,41.4932,-81.7114,"{ lat: 41.4932, lng: -81.7114, count: 1 }"
3845,1,30.449,-84.3177,"{ lat: 30.449, lng: -84.3177, count: 1 }"
3846,1,39.9517,-75.2031,"{ lat: 39.9517, lng: -75.2031, count: 1 }"
3847,1,37.5147,-77.4539,"{ lat: 37.5147, lng: -77.4539, count: 1 }"
3848,1,39.3013,-76.5437,"{ lat: 39.3013, lng: -76.5437, count: 1 }"
3849,1,30.3358,-81.7646,"{ lat: 30.3358, lng: -81.7646, count: 1 }"
3850,1,35.1769,-89.98700000000001,"{ lat: 35.1769, lng: -89.98700000000001, count: 1 }"
3851,1,40.8528,-73.8819,"{ lat: 40.8528, lng: -73.8819, count: 1 }"
3852,1,34.2757,-118.40299999999999,"{ lat: 34.2757, lng: -118.40299999999999, count: 1 }"
3853,1,28.0656,-82.4359,"{ lat: 28.0656, lng: -82.4359, count: 1 }"
3854,1,39.297,-76.595,"{ lat: 39.297, lng: -76.595, count: 1 }"
3855,1,40.9235,-74.1454,"{ lat: 40.9235, lng: -74.1454, count: 1 }"
3856,1,37.6835,-122.49,"{ lat: 37.6835, lng: -122.49, count: 1 }"
3857,1,30.4703,-90.49799999999999,"{ lat: 30.4703, lng: -90.49799999999999, count: 1 }"
3858,1,34.2324,-95.6172,"{ lat: 34.2324, lng: -95.6172, count: 1 }"
3859,1,35.1423,-78.9318,"{ lat: 35.1423, lng: -78.9318, count: 1 }"
3860,1,40.1176,-75.0145,"{ lat: 40.1176, lng: -75.0145, count: 1 }"
3861,1,43.0049,-83.7242,"{ lat: 43.0049, lng: -83.7242, count: 1 }"
3862,1,30.4491,-91.1871,"{ lat: 30.4491, lng: -91.1871, count: 1 }"
3863,1,32.5245,-94.5867,"{ lat: 32.5245, lng: -94.5867, count: 1 }"
3864,1,37.2167,-77.4036,"{ lat: 37.2167, lng: -77.4036, count: 1 }"
3865,1,31.708000000000002,-88.5783,"{ lat: 31.708000000000002, lng: -88.5783, count: 1 }"
3866,1,41.8969,-93.5341,"{ lat: 41.8969, lng: -93.5341, count: 1 }"
3867,1,40.92,-74.1591,"{ lat: 40.92, lng: -74.1591, count: 1 }"
3868,1,42.0211,-87.67,"{ lat: 42.0211, lng: -87.67, count: 1 }"
3869,1,30.4703,-90.49799999999999,"{ lat: 30.4703, lng: -90.49799999999999, count: 1 }"
3870,1,38.7917,-90.4922,"{ lat: 38.7917, lng: -90.4922, count: 1 }"
3871,1,32.9416,-96.8084,"{ lat: 32.9416, lng: -96.8084, count: 1 }"
3872,1,42.4655,-70.9493,"{ lat: 42.4655, lng: -70.9493, count: 1 }"
3873,1,36.9162,-76.2894,"{ lat: 36.9162, lng: -76.2894, count: 1 }"
3874,1,36.6142,-121.825,"{ lat: 36.6142, lng: -121.825, count: 1 }"
3875,1,25.7668,-80.305,"{ lat: 25.7668, lng: -80.305, count: 1 }"
3876,1,38.5128,-90.441,"{ lat: 38.5128, lng: -90.441, count: 1 }"
3877,1,45.4613,-122.72,"{ lat: 45.4613, lng: -122.72, count: 1 }"
3879,1,34.5722,-112.449,"{ lat: 34.5722, lng: -112.449, count: 1 }"
3880,1,41.6939,-86.2753,"{ lat: 41.6939, lng: -86.2753, count: 1 }"
3881,1,43.0915,-75.2456,"{ lat: 43.0915, lng: -75.2456, count: 1 }"
3882,1,38.8974,-76.9264,"{ lat: 38.8974, lng: -76.9264, count: 1 }"
3883,1,39.3133,-76.6834,"{ lat: 39.3133, lng: -76.6834, count: 1 }"
3884,1,39.8069,-86.0964,"{ lat: 39.8069, lng: -86.0964, count: 1 }"
3885,1,26.6324,-81.877,"{ lat: 26.6324, lng: -81.877, count: 1 }"
3886,1,44.9658,-93.0253,"{ lat: 44.9658, lng: -93.0253, count: 1 }"
3887,1,33.5947,-84.4973,"{ lat: 33.5947, lng: -84.4973, count: 1 }"
3888,1,32.157,-110.934,"{ lat: 32.157, lng: -110.934, count: 1 }"
3889,1,42.8997,-87.9299,"{ lat: 42.8997, lng: -87.9299, count: 1 }"
3890,1,38.9587,-77.0009,"{ lat: 38.9587, lng: -77.0009, count: 1 }"
3891,1,29.941,-90.0839,"{ lat: 29.941, lng: -90.0839, count: 1 }"
3892,1,30.0384,-89.9973,"{ lat: 30.0384, lng: -89.9973, count: 1 }"
3893,1,38.3548,-75.679,"{ lat: 38.3548, lng: -75.679, count: 1 }"
3894,1,34.7693,-86.5791,"{ lat: 34.7693, lng: -86.5791, count: 1 }"
3895,1,41.6566,-84.0112,"{ lat: 41.6566, lng: -84.0112, count: 1 }"
3896,1,33.7911,-117.16,"{ lat: 33.7911, lng: -117.16, count: 1 }"
3897,1,40.0778,-82.9738,"{ lat: 40.0778, lng: -82.9738, count: 1 }"
3898,1,37.9666,-121.76,"{ lat: 37.9666, lng: -121.76, count: 1 }"
3899,1,42.5147,-93.2609,"{ lat: 42.5147, lng: -93.2609, count: 1 }"
3900,1,29.7805,-95.3514,"{ lat: 29.7805, lng: -95.3514, count: 1 }"
3901,1,37.1865,-83.8333,"{ lat: 37.1865, lng: -83.8333, count: 1 }"
3902,1,42.2336,-121.809,"{ lat: 42.2336, lng: -121.809, count: 1 }"
3903,1,39.6575,-86.2663,"{ lat: 39.6575, lng: -86.2663, count: 1 }"
3904,1,30.3859,-81.6546,"{ lat: 30.3859, lng: -81.6546, count: 1 }"
3905,1,34.8359,-82.6049,"{ lat: 34.8359, lng: -82.6049, count: 1 }"
3906,1,33.8886,-87.5197,"{ lat: 33.8886, lng: -87.5197, count: 1 }"
3907,1,38.4702,-82.2825,"{ lat: 38.4702, lng: -82.2825, count: 1 }"
3908,1,32.8906,-97.1193,"{ lat: 32.8906, lng: -97.1193, count: 1 }"
3909,1,36.1875,-95.9342,"{ lat: 36.1875, lng: -95.9342, count: 1 }"
3910,1,40.6926,-73.915,"{ lat: 40.6926, lng: -73.915, count: 1 }"
3911,1,41.8773,-87.6638,"{ lat: 41.8773, lng: -87.6638, count: 1 }"
3912,1,37.9699,-122.04,"{ lat: 37.9699, lng: -122.04, count: 1 }"
3913,1,36.1001,-80.2338,"{ lat: 36.1001, lng: -80.2338, count: 1 }"
3914,1,32.6737,-97.2218,"{ lat: 32.6737, lng: -97.2218, count: 1 }"
3915,1,40.9613,-80.1567,"{ lat: 40.9613, lng: -80.1567, count: 1 }"
3916,1,39.3089,-76.5916,"{ lat: 39.3089, lng: -76.5916, count: 1 }"
3917,1,42.4041,-83.2242,"{ lat: 42.4041, lng: -83.2242, count: 1 }"
3918,1,40.0878,-82.9951,"{ lat: 40.0878, lng: -82.9951, count: 1 }"
3919,1,32.3743,-88.7106,"{ lat: 32.3743, lng: -88.7106, count: 1 }"
3920,1,44.5071,-88.0041,"{ lat: 44.5071, lng: -88.0041, count: 1 }"
3921,1,29.6063,-95.1752,"{ lat: 29.6063, lng: -95.1752, count: 1 }"
3922,1,42.2717,-85.6316,"{ lat: 42.2717, lng: -85.6316, count: 1 }"
3923,1,39.7571,-84.2352,"{ lat: 39.7571, lng: -84.2352, count: 1 }"
3924,1,39.0432,-94.5403,"{ lat: 39.0432, lng: -94.5403, count: 1 }"
3925,1,34.1625,-118.291,"{ lat: 34.1625, lng: -118.291, count: 1 }"
3926,1,41.6925,-111.925,"{ lat: 41.6925, lng: -111.925, count: 1 }"
3927,1,42.3482,-83.0618,"{ lat: 42.3482, lng: -83.0618, count: 1 }"
3928,1,36.8594,-76.2757,"{ lat: 36.8594, lng: -76.2757, count: 1 }"
3929,1,42.882,-78.8346,"{ lat: 42.882, lng: -78.8346, count: 1 }"
3930,1,40.5955,-98.397,"{ lat: 40.5955, lng: -98.397, count: 1 }"
3931,1,36.2694,-115.13,"{ lat: 36.2694, lng: -115.13, count: 1 }"
3932,1,28.6142,-81.2885,"{ lat: 28.6142, lng: -81.2885, count: 1 }"
3933,1,42.4322,-82.9549,"{ lat: 42.4322, lng: -82.9549, count: 1 }"
3934,1,29.7604,-95.3698,"{ lat: 29.7604, lng: -95.3698, count: 1 }"
3935,1,33.8135,-116.54700000000001,"{ lat: 33.8135, lng: -116.54700000000001, count: 1 }"
3936,1,33.2177,-115.91799999999999,"{ lat: 33.2177, lng: -115.91799999999999, count: 1 }"
3937,1,37.9474,-122.35700000000001,"{ lat: 37.9474, lng: -122.35700000000001, count: 1 }"
3938,1,41.8729,-87.6991,"{ lat: 41.8729, lng: -87.6991, count: 1 }"
3939,1,36.7937,-119.844,"{ lat: 36.7937, lng: -119.844, count: 1 }"
3940,1,34.6552,-92.3684,"{ lat: 34.6552, lng: -92.3684, count: 1 }"
3941,1,40.0433,-75.11,"{ lat: 40.0433, lng: -75.11, count: 1 }"
3942,1,29.7986,-95.7185,"{ lat: 29.7986, lng: -95.7185, count: 1 }"
3943,1,40.4623,-79.9138,"{ lat: 40.4623, lng: -79.9138, count: 1 }"
3944,1,34.1483,-117.32700000000001,"{ lat: 34.1483, lng: -117.32700000000001, count: 1 }"
3945,1,39.2975,-76.6483,"{ lat: 39.2975, lng: -76.6483, count: 1 }"
3946,1,28.6142,-81.2885,"{ lat: 28.6142, lng: -81.2885, count: 1 }"
3947,1,41.6903,-84.1685,"{ lat: 41.6903, lng: -84.1685, count: 1 }"
3948,1,36.8165,-76.3442,"{ lat: 36.8165, lng: -76.3442, count: 1 }"
3949,1,47.6129,-122.304,"{ lat: 47.6129, lng: -122.304, count: 1 }"
3950,1,30.427,-91.1768,"{ lat: 30.427, lng: -91.1768, count: 1 }"
3951,1,41.8889,-87.6672,"{ lat: 41.8889, lng: -87.6672, count: 1 }"
3952,1,30.7663,-85.5393,"{ lat: 30.7663, lng: -85.5393, count: 1 }"
3953,1,41.873999999999995,-87.7548,"{ lat: 41.873999999999995, lng: -87.7548, count: 1 }"
3954,1,34.0229,-118.214,"{ lat: 34.0229, lng: -118.214, count: 1 }"
3955,1,34.0653,-118.279,"{ lat: 34.0653, lng: -118.279, count: 1 }"
3956,1,42.0744,-71.0128,"{ lat: 42.0744, lng: -71.0128, count: 1 }"
3957,1,38.2457,-122.055,"{ lat: 38.2457, lng: -122.055, count: 1 }"
3958,1,39.0219,-88.8461,"{ lat: 39.0219, lng: -88.8461, count: 1 }"
3959,1,36.1511,-95.9945,"{ lat: 36.1511, lng: -95.9945, count: 1 }"
3960,1,36.8408,-119.79899999999999,"{ lat: 36.8408, lng: -119.79899999999999, count: 1 }"
3961,1,37.952,-121.27600000000001,"{ lat: 37.952, lng: -121.27600000000001, count: 1 }"
3962,1,30.2978,-81.5001,"{ lat: 30.2978, lng: -81.5001, count: 1 }"
3963,1,34.5797,-118.1,"{ lat: 34.5797, lng: -118.1, count: 1 }"
3964,1,40.4583,-80.0754,"{ lat: 40.4583, lng: -80.0754, count: 1 }"
3965,1,33.9534,-84.0934,"{ lat: 33.9534, lng: -84.0934, count: 1 }"
3966,1,40.6853,-73.8343,"{ lat: 40.6853, lng: -73.8343, count: 1 }"
3968,1,36.6847,-119.881,"{ lat: 36.6847, lng: -119.881, count: 1 }"
3969,1,40.6862,-73.8391,"{ lat: 40.6862, lng: -73.8391, count: 1 }"
3970,1,41.9867,-87.6715,"{ lat: 41.9867, lng: -87.6715, count: 1 }"
3971,1,25.7717,-80.2093,"{ lat: 25.7717, lng: -80.2093, count: 1 }"
3972,1,32.0516,-81.0841,"{ lat: 32.0516, lng: -81.0841, count: 1 }"
3973,1,33.4813,-84.2067,"{ lat: 33.4813, lng: -84.2067, count: 1 }"
3974,1,40.8112,-81.3591,"{ lat: 40.8112, lng: -81.3591, count: 1 }"
3975,1,36.7886,-119.785,"{ lat: 36.7886, lng: -119.785, count: 1 }"
3976,1,28.52,-81.39699999999999,"{ lat: 28.52, lng: -81.39699999999999, count: 1 }"
3977,1,29.6661,-95.2704,"{ lat: 29.6661, lng: -95.2704, count: 1 }"
3978,1,44.1815,-93.9926,"{ lat: 44.1815, lng: -93.9926, count: 1 }"
3979,1,29.6599,-95.3367,"{ lat: 29.6599, lng: -95.3367, count: 1 }"
3980,1,33.3389,-91.90299999999999,"{ lat: 33.3389, lng: -91.90299999999999, count: 1 }"
3981,1,29.3375,-81.0652,"{ lat: 29.3375, lng: -81.0652, count: 1 }"
3982,1,33.5855,-101.859,"{ lat: 33.5855, lng: -101.859, count: 1 }"
3983,1,39.9547,-83.8036,"{ lat: 39.9547, lng: -83.8036, count: 1 }"
3984,1,44.1815,-93.9926,"{ lat: 44.1815, lng: -93.9926, count: 1 }"
3985,1,25.6486,-80.3339,"{ lat: 25.6486, lng: -80.3339, count: 1 }"
3986,1,39.8062,-75.0303,"{ lat: 39.8062, lng: -75.0303, count: 1 }"
3988,1,35.2267,-90.0143,"{ lat: 35.2267, lng: -90.0143, count: 1 }"
3989,1,39.3124,-76.7681,"{ lat: 39.3124, lng: -76.7681, count: 1 }"
3990,1,40.0042,-75.1484,"{ lat: 40.0042, lng: -75.1484, count: 1 }"
3991,1,33.9524,-98.524,"{ lat: 33.9524, lng: -98.524, count: 1 }"
3992,1,36.8408,-119.79899999999999,"{ lat: 36.8408, lng: -119.79899999999999, count: 1 }"
3993,1,28.0072,-82.7137,"{ lat: 28.0072, lng: -82.7137, count: 1 }"
3994,1,41.748000000000005,-74.0837,"{ lat: 41.748000000000005, lng: -74.0837, count: 1 }"
3995,1,39.1353,-84.4964,"{ lat: 39.1353, lng: -84.4964, count: 1 }"
3996,1,33.9792,-118.27799999999999,"{ lat: 33.9792, lng: -118.27799999999999, count: 1 }"
3997,1,33.7111,-117.195,"{ lat: 33.7111, lng: -117.195, count: 1 }"
3998,1,32.6573,-96.8772,"{ lat: 32.6573, lng: -96.8772, count: 1 }"
3999,1,40.4451,-79.8918,"{ lat: 40.4451, lng: -79.8918, count: 1 }"
4000,1,42.306999999999995,-89.0968,"{ lat: 42.306999999999995, lng: -89.0968, count: 1 }"
4001,1,36.9003,-84.8187,"{ lat: 36.9003, lng: -84.8187, count: 1 }"
4002,1,41.5591,-93.6451,"{ lat: 41.5591, lng: -93.6451, count: 1 }"
4003,1,34.2907,-78.2586,"{ lat: 34.2907, lng: -78.2586, count: 1 }"
4004,1,40.4443,-79.8921,"{ lat: 40.4443, lng: -79.8921, count: 1 }"
4005,1,32.7546,-117.01299999999999,"{ lat: 32.7546, lng: -117.01299999999999, count: 1 }"
4006,1,39.9057,-82.9226,"{ lat: 39.9057, lng: -82.9226, count: 1 }"
4007,1,36.8465,-84.8368,"{ lat: 36.8465, lng: -84.8368, count: 1 }"
4008,1,36.1772,-115.09100000000001,"{ lat: 36.1772, lng: -115.09100000000001, count: 1 }"
4009,1,39.3632,-84.2194,"{ lat: 39.3632, lng: -84.2194, count: 1 }"
4010,1,36.1786,-115.125,"{ lat: 36.1786, lng: -115.125, count: 1 }"
4011,1,35.4206,-80.611,"{ lat: 35.4206, lng: -80.611, count: 1 }"
4012,1,32.7247,-96.6201,"{ lat: 32.7247, lng: -96.6201, count: 1 }"
4013,1,34.7675,-92.3522,"{ lat: 34.7675, lng: -92.3522, count: 1 }"
4014,1,35.6646,-88.8337,"{ lat: 35.6646, lng: -88.8337, count: 1 }"
4015,1,35.0394,-90.0405,"{ lat: 35.0394, lng: -90.0405, count: 1 }"
4016,1,37.342,-84.1926,"{ lat: 37.342, lng: -84.1926, count: 1 }"
4017,1,34.5849,-77.4728,"{ lat: 34.5849, lng: -77.4728, count: 1 }"
4018,1,40.7608,-111.89399999999999,"{ lat: 40.7608, lng: -111.89399999999999, count: 1 }"
4019,1,41.5322,-88.0422,"{ lat: 41.5322, lng: -88.0422, count: 1 }"
4020,1,33.8316,-118.275,"{ lat: 33.8316, lng: -118.275, count: 1 }"
4022,1,32.8497,-79.9846,"{ lat: 32.8497, lng: -79.9846, count: 1 }"
4023,1,35.0728,-106.55,"{ lat: 35.0728, lng: -106.55, count: 1 }"
4024,1,35.6641,-88.8337,"{ lat: 35.6641, lng: -88.8337, count: 1 }"
4025,1,40.4859,-79.9293,"{ lat: 40.4859, lng: -79.9293, count: 1 }"
4026,1,37.1293,-79.8201,"{ lat: 37.1293, lng: -79.8201, count: 1 }"
4027,1,35.2184,-113.971,"{ lat: 35.2184, lng: -113.971, count: 1 }"
4028,1,43.1463,-77.6361,"{ lat: 43.1463, lng: -77.6361, count: 1 }"
4029,1,33.6898,-85.836,"{ lat: 33.6898, lng: -85.836, count: 1 }"
4030,1,38.6282,-90.0935,"{ lat: 38.6282, lng: -90.0935, count: 1 }"
4031,1,39.2132,-84.4646,"{ lat: 39.2132, lng: -84.4646, count: 1 }"
4032,1,34.1064,-118.185,"{ lat: 34.1064, lng: -118.185, count: 1 }"
4033,1,41.4901,-81.6697,"{ lat: 41.4901, lng: -81.6697, count: 1 }"
4034,1,40.144,-89.3604,"{ lat: 40.144, lng: -89.3604, count: 1 }"
4035,1,39.7075,-75.5496,"{ lat: 39.7075, lng: -75.5496, count: 1 }"
4036,1,34.455999999999996,-79.3813,"{ lat: 34.455999999999996, lng: -79.3813, count: 1 }"
4037,1,39.2484,-76.6204,"{ lat: 39.2484, lng: -76.6204, count: 1 }"
4038,1,39.0884,-122.794,"{ lat: 39.0884, lng: -122.794, count: 1 }"
4039,1,30.0828,-90.4793,"{ lat: 30.0828, lng: -90.4793, count: 1 }"
4040,1,38.9695,-92.3518,"{ lat: 38.9695, lng: -92.3518, count: 1 }"
4041,1,32.4223,-87.0154,"{ lat: 32.4223, lng: -87.0154, count: 1 }"
4042,1,37.7838,-85.3991,"{ lat: 37.7838, lng: -85.3991, count: 1 }"
4043,1,35.5635,-85.2352,"{ lat: 35.5635, lng: -85.2352, count: 1 }"
4044,1,38.5522,-90.1583,"{ lat: 38.5522, lng: -90.1583, count: 1 }"
4045,1,33.9811,-118.334,"{ lat: 33.9811, lng: -118.334, count: 1 }"
4046,1,41.7531,-87.6016,"{ lat: 41.7531, lng: -87.6016, count: 1 }"
4047,1,33.7956,-84.2279,"{ lat: 33.7956, lng: -84.2279, count: 1 }"
4048,1,36.4082,-80.6123,"{ lat: 36.4082, lng: -80.6123, count: 1 }"
4049,1,33.4646,-86.9841,"{ lat: 33.4646, lng: -86.9841, count: 1 }"
4050,1,36.8949,-95.9239,"{ lat: 36.8949, lng: -95.9239, count: 1 }"
4051,1,43.1965,-86.2487,"{ lat: 43.1965, lng: -86.2487, count: 1 }"
4052,1,37.5782,-106.147,"{ lat: 37.5782, lng: -106.147, count: 1 }"
4053,1,30.4382,-84.9334,"{ lat: 30.4382, lng: -84.9334, count: 1 }"
4054,1,28.5309,-81.4399,"{ lat: 28.5309, lng: -81.4399, count: 1 }"
4055,1,41.6033,-87.3508,"{ lat: 41.6033, lng: -87.3508, count: 1 }"
4056,1,38.6792,-90.2275,"{ lat: 38.6792, lng: -90.2275, count: 1 }"
4057,1,37.4972,-79.1607,"{ lat: 37.4972, lng: -79.1607, count: 1 }"
4058,1,33.9244,-118.23899999999999,"{ lat: 33.9244, lng: -118.23899999999999, count: 1 }"
4059,1,37.7331,-122.179,"{ lat: 37.7331, lng: -122.179, count: 1 }"
4060,1,32.1407,-81.5354,"{ lat: 32.1407, lng: -81.5354, count: 1 }"
4061,1,31.816999999999997,-94.8377,"{ lat: 31.816999999999997, lng: -94.8377, count: 1 }"
4062,1,32.3766,-88.6863,"{ lat: 32.3766, lng: -88.6863, count: 1 }"
4064,1,41.4676,-81.6007,"{ lat: 41.4676, lng: -81.6007, count: 1 }"
4065,1,39.8153,-86.1782,"{ lat: 39.8153, lng: -86.1782, count: 1 }"
4066,1,40.6751,-94.7254,"{ lat: 40.6751, lng: -94.7254, count: 1 }"
4067,1,33.4612,-112.402,"{ lat: 33.4612, lng: -112.402, count: 1 }"
4068,1,38.6225,-121.491,"{ lat: 38.6225, lng: -121.491, count: 1 }"
4069,1,32.9433,-96.8108,"{ lat: 32.9433, lng: -96.8108, count: 1 }"
4070,1,33.9879,-118.28200000000001,"{ lat: 33.9879, lng: -118.28200000000001, count: 1 }"
4071,1,38.3647,-81.6528,"{ lat: 38.3647, lng: -81.6528, count: 1 }"
4072,1,30.5234,-84.9693,"{ lat: 30.5234, lng: -84.9693, count: 1 }"
4073,1,39.9526,-75.1652,"{ lat: 39.9526, lng: -75.1652, count: 1 }"
