Per Capita Personal Income by County (Dollars),,,,,,
Series ID,Region Name,Region Code,2014,2015,2016,2017
PCPI35021,"Harding County, NM",35021,47118,45918,45368,39588
PCPI54031,"Hardy County, WV",54031,29603,30474,31625,32148
PCPI24025,"Harford County, MD",24025,50974,53114,54857,56564
PCPI31083,"Harlan County, NE",31083,43994,47871,43659,41834
PCPI21095,"Harlan County, KY",21095,27710,28317,28353,29428
PCPI40057,"Harmon County, OK",40057,53469,44561,35976,39100
PCPI37085,"Harnett County, NC",37085,30937,31887,31845,32947
PCPI41025,"Harney County, OR",41025,35048,38421,37698,38177
PCPI20077,"Harper County, KS",20077,43149,41883,43065,43570
PCPI40059,"Harper County, OK",40059,47364,50113,44720,44822
PCPI48201,"Harris County, TX",48201,54624,54100,51186,53188
PCPI13145,"Harris County, GA",13145,41495,43187,44450,45802
PCPI28047,"Harrison County, MS",28047,35166,35492,35963,36350
PCPI29081,"Harrison County, MO",29081,33923,32136,33930,36931
PCPI39067,"Harrison County, OH",39067,34131,34696,34385,37302
PCPI54033,"Harrison County, WV",54033,43517,43327,42504,44352
PCPI21097,"Harrison County, KY",21097,30986,32218,33064,33751
PCPI18061,"Harrison County, IN",18061,37008,38192,39353,40212
PCPI19085,"Harrison County, IA",19085,41099,43282,44487,43283
PCPI48203,"Harrison County, TX",48203,40584,40612,39494,40068
PCPI13147,"Hart County, GA",13147,32698,34058,34326,36087
PCPI21099,"Hart County, KY",21099,28478,30487,30395,31319
PCPI09003,"Hartford County, CT",09003,57564,59505,60247,61664
PCPI48205,"Hartley County, TX",48205,61337,81563,54461,62274
PCPI20079,"Harvey County, KS",20079,38105,38443,39447,40521
PCPI48207,"Haskell County, TX",48207,34780,33818,33905,34682
PCPI40061,"Haskell County, OK",40061,34141,34886,32196,32615
PCPI20081,"Haskell County, KS",20081,77672,58207,62074,56037
PCPI15001,"Hawaii County, HI",15001,35397,37623,38644,40188
PCPI47073,"Hawkins County, TN",47073,30884,32036,32423,33439
PCPI31085,"Hayes County, NE",31085,70600,69279,55481,48490
PCPI48209,"Hays County, TX",48209,37538,39659,40834,41902
PCPI37087,"Haywood County, NC",37087,34848,36437,37651,38873
PCPI47075,"Haywood County, TN",47075,29600,30029,31620,31794
PCPI13149,"Heard County, GA",13149,27786,28259,29345,30422
PCPI48211,"Hemphill County, TX",48211,94954,72717,57504,52632
PCPI05057,"Hempstead County, AR",05057,29294,28969,29444,31407
PCPI47077,"Henderson County, TN",47077,32135,32687,33416,34453
PCPI37089,"Henderson County, NC",37089,37376,38904,39950,41179
PCPI48213,"Henderson County, TX",48213,36219,36886,37435,38216
PCPI21101,"Henderson County, KY",21101,36154,36644,36553,38069
PCPI17071,"Henderson County, IL",17071,39198,38414,40829,41507
PCPI18063,"Hendricks County, IN",18063,42811,44312,46210,47699
PCPI12051,"Hendry County, FL",12051,28924,30321,30385,30190
PCPI27053,"Hennepin County, MN",27053,64362,67254,68384,71067
PCPI51087,"Henrico County, VA",51087,57033,59771,61022,63634
PCPI17073,"Henry County, IL",17073,42278,42740,43325,44544
PCPI13151,"Henry County, GA",13151,34000,35340,36695,37821
PCPI47079,"Henry County, TN",47079,37920,38807,39558,40839
PCPI29083,"Henry County, MO",29083,37874,39239,38718,40307
PCPI19087,"Henry County, IA",19087,38045,38518,39368,40583
PCPI01067,"Henry County, AL",01067,34835,36146,37632,39459
PCPI18065,"Henry County, IN",18065,33036,33851,35309,36530
PCPI39069,"Henry County, OH",39069,39977,40905,42267,42829
PCPI21103,"Henry County, KY",21103,33919,35635,35770,36539
PCPI36043,"Herkimer County, NY",36043,36491,37562,38115,40320
PCPI12053,"Hernando County, FL",12053,32715,34154,35322,36161
PCPI37091,"Hertford County, NC",37091,28712,30238,30574,32102
PCPI38041,"Hettinger County, ND",38041,51237,42141,38036,42991
PCPI21105,"Hickman County, KY",21105,44294,40266,37849,40895
PCPI47081,"Hickman County, TN",47081,27994,29487,30364,31460
PCPI29085,"Hickory County, MO",29085,24466,26285,25681,26346
PCPI48215,"Hidalgo County, TX",48215,24365,25020,25338,25617
PCPI35023,"Hidalgo County, NM",35023,38712,36008,36673,37255
PCPI51091,"Highland County, VA",51091,42101,43385,42156,42873
PCPI39071,"Highland County, OH",39071,31401,32605,33461,34472
PCPI12055,"Highlands County, FL",12055,31106,32407,32734,33446
PCPI48217,"Hill County, TX",48217,35381,36229,36651,37502
PCPI30041,"Hill County, MT",30041,40028,41390,42027,43393
PCPI33011,"Hillsborough County, NH",33011,53803,55542,57388,60064
PCPI12057,"Hillsborough County, FL",12057,42051,43565,43864,44709
PCPI26059,"Hillsdale County, MI",26059,31046,32783,33451,33908
PCPI28049,"Hinds County, MS",28049,38073,38149,38112,38758
PCPI08053,"Hinsdale County, CO",08053,43872,46243,47130,49480
PCPI31087,"Hitchcock County, NE",31087,40541,41121,38097,37209
PCPI39073,"Hocking County, OH",39073,32526,34262,35169,36443
PCPI48219,"Hockley County, TX",48219,42495,39096,37615,37199
PCPI20083,"Hodgeman County, KS",20083,46540,44327,45499,45227
PCPI37093,"Hoke County, NC",37093,28531,28713,29052,29997
PCPI39075,"Holmes County, OH",39075,36145,39156,39048,41334
PCPI12059,"Holmes County, FL",12059,26348,27988,28088,29242
PCPI28051,"Holmes County, MS",28051,25041,25848,27970,27715
PCPI31089,"Holt County, NE",31089,54306,58029,53335,56789
PCPI29087,"Holt County, MO",29087,47694,42304,45791,46194
PCPI15003,"Honolulu County, HI",15003,50937,53027,54725,56728
PCPI48221,"Hood County, TX",48221,46156,46136,46805,47368
PCPI41027,"Hood River County, OR",41027,43931,47013,49239,52100
PCPI31091,"Hooker County, NE",31091,62482,69345,62243,51749
PCPI02105,"Hoonah-Angoon CA, AK",02105,54077,55377,53531,55045
PCPI48223,"Hopkins County, TX",48223,36804,36992,36797,37868
PCPI21107,"Hopkins County, KY",21107,36679,37101,37005,38097
PCPI45051,"Horry County, SC",45051,32728,34298,34799,35520
PCPI05059,"Hot Spring County, AR",05059,27698,28193,28633,29628
PCPI56017,"Hot Springs County, WY",56017,48886,53618,52550,50891
PCPI26061,"Houghton County, MI",26061,32370,34154,35017,35570
PCPI27055,"Houston County, MN",27055,45080,46171,47723,49289
PCPI01069,"Houston County, AL",01069,37540,38609,39511,40878
PCPI48225,"Houston County, TX",48225,33859,35109,35503,36552
PCPI13153,"Houston County, GA",13153,38114,39609,39991,41365
PCPI47083,"Houston County, TN",47083,29510,30796,31060,32297
PCPI05061,"Howard County, AR",05061,32738,32345,32488,34352
PCPI29089,"Howard County, MO",29089,35859,35347,37106,37470
PCPI24027,"Howard County, MD",24027,68745,71076,72786,74938
PCPI19089,"Howard County, IA",19089,44411,47270,43862,43608
PCPI48227,"Howard County, TX",48227,36034,34750,34511,36367
PCPI31093,"Howard County, NE",31093,42927,44389,42514,43528
PCPI18067,"Howard County, IN",18067,36637,37717,38932,40135
PCPI29091,"Howell County, MO",29091,30277,31387,30995,31931
PCPI27057,"Hubbard County, MN",27057,36242,38351,39656,40899
PCPI34017,"Hudson County, NJ",34017,51776,55354,57081,59623
PCPI48229,"Hudspeth County, TX",48229,29152,35736,33881,33241
PCPI08055,"Huerfano County, CO",08055,36553,38493,39851,41138
PCPI40063,"Hughes County, OK",40063,31296,30584,29187,30462
PCPI46065,"Hughes County, SD",46065,48065,48690,50220,50721
PCPI06023,"Humboldt County, CA",06023,40782,43711,45119,46722
PCPI19091,"Humboldt County, IA",19091,45625,48142,48105,46930
PCPI32013,"Humboldt County, NV",32013,43157,44706,43742,45548
PCPI47085,"Humphreys County, TN",47085,35255,37131,37181,38686
PCPI28053,"Humphreys County, MS",28053,26675,27016,28200,27775
PCPI48231,"Hunt County, TX",48231,33501,35018,35883,36725
PCPI34019,"Hunterdon County, NJ",34019,78439,80827,83181,86589
PCPI42061,"Huntingdon County, PA",42061,32482,34051,34605,35882
PCPI18069,"Huntington County, IN",18069,36881,37308,38321,39650
PCPI26063,"Huron County, MI",26063,40728,42194,42307,43223
PCPI39077,"Huron County, OH",39077,36071,37406,37492,38826
PCPI48233,"Hutchinson County, TX",48233,40046,40546,41245,42053
PCPI46067,"Hutchinson County, SD",46067,49538,49812,47623,48086
PCPI46069,"Hyde County, SD",46069,52579,48794,41907,45190
PCPI37095,"Hyde County, NC",37095,39733,42607,38538,41283
PCPI22045,"Iberia Parish, LA",22045,39911,37485,36162,37138
PCPI22047,"Iberville Parish, LA",22047,35921,36718,37713,39045
PCPI19093,"Ida County, IA",19093,47079,46701,48231,48870
PCPI16049,"Idaho County, ID",16049,30565,32074,31851,32369
PCPI06025,"Imperial County, CA",06025,32671,35290,35118,36206
PCPI05063,"Independence County, AR",05063,30975,31869,32643,33558
PCPI12061,"Indian River County, FL",12061,66500,68653,71181,73274
PCPI42063,"Indiana County, PA",42063,35002,35438,36059,37206
PCPI26065,"Ingham County, MI",26065,35606,37097,38062,38795
PCPI06027,"Inyo County, CA",06027,51328,54015,57966,59744
PCPI26067,"Ionia County, MI",26067,30219,31600,31978,32840
PCPI26069,"Iosco County, MI",26069,32100,33680,34600,36220
PCPI55049,"Iowa County, WI",55049,43019,44649,45092,46563
PCPI19095,"Iowa County, IA",19095,49029,49215,49010,50333
PCPI37097,"Iredell County, NC",37097,43989,46161,47209,48606
PCPI48235,"Irion County, TX",48235,68890,64804,55179,55231
PCPI29093,"Iron County, MO",29093,29982,31819,31759,32894
PCPI55051,"Iron County, WI",55051,42140,44930,46700,48393
PCPI49021,"Iron County, UT",49021,28013,29005,29269,30088
PCPI26071,"Iron County, MI",26071,37377,40323,41463,42236
PCPI17075,"Iroquois County, IL",17075,40174,38765,41624,41365
PCPI13155,"Irwin County, GA",13155,27487,29678,28759,30230
PCPI26073,"Isabella County, MI",26073,31068,32180,32776,33053
PCPI27059,"Isanti County, MN",27059,38106,40015,41593,42673
PCPI53029,"Island County, WA",53029,48027,49600,50263,52174
PCPI51093,"Isle of Wight County, VA",51093,48823,50870,51518,53168
PCPI28055,"Issaquena County, MS",28055,14165,13239,17812,11937
PCPI27061,"Itasca County, MN",27061,37673,39858,39619,40225
PCPI28057,"Itawamba County, MS",28057,31083,31733,32011,33116
PCPI05065,"Izard County, AR",05065,27549,28502,28604,28838
PCPI48237,"Jack County, TX",48237,46810,41102,36712,39070
PCPI20085,"Jackson County, KS",20085,36333,37297,38555,39574
PCPI48239,"Jackson County, TX",48239,39890,39350,38450,39981
PCPI12063,"Jackson County, FL",12063,28078,28895,29729,30660
PCPI41029,"Jackson County, OR",41029,39151,41374,42926,44360
PCPI22049,"Jackson Parish, LA",22049,32081,32449,31609,32705
PCPI08057,"Jackson County, CO",08057,40845,45264,44564,46248
PCPI40065,"Jackson County, OK",40065,38685,37962,37537,40193
PCPI21109,"Jackson County, KY",21109,26155,27061,27288,27814
PCPI29095,"Jackson County, MO",29095,40686,42721,43103,44432
PCPI26075,"Jackson County, MI",26075,34036,35830,37268,38069
PCPI18071,"Jackson County, IN",18071,38711,39643,40039,41263
PCPI46071,"Jackson County, SD",46071,25466,24408,22547,24857
PCPI47087,"Jackson County, TN",47087,27962,28513,29445,30370
PCPI17077,"Jackson County, IL",17077,33188,34420,34380,35634
PCPI13157,"Jackson County, GA",13157,34566,36333,39431,41151
PCPI39079,"Jackson County, OH",39079,32531,33638,33697,34760
PCPI05067,"Jackson County, AR",05067,34874,33305,33179,32623
PCPI55053,"Jackson County, WI",55053,40260,41189,41181,43185
PCPI19097,"Jackson County, IA",19097,39512,41858,41668,41956
PCPI28059,"Jackson County, MS",28059,34905,35429,35890,36449
PCPI37099,"Jackson County, NC",37099,28758,30274,30761,31782
PCPI01071,"Jackson County, AL",01071,32973,33608,34198,35774
PCPI54035,"Jackson County, WV",54035,33713,34257,34236,35153
PCPI27063,"Jackson County, MN",27063,50081,50288,47713,48601
PCPI48241,"Jasper County, TX",48241,36940,37580,38392,39105
PCPI28061,"Jasper County, MS",28061,34899,34254,33594,35220
PCPI29097,"Jasper County, MO",29097,35151,36820,37450,38150
PCPI45053,"Jasper County, SC",45053,25389,26474,27181,27762
PCPI13159,"Jasper County, GA",13159,32434,33639,35217,36270
PCPI18073,"Jasper County, IN",18073,40354,40215,41601,41653
PCPI19099,"Jasper County, IA",19099,38733,38863,40115,40662
PCPI17079,"Jasper County, IL",17079,42769,38775,40549,42052
PCPI18075,"Jay County, IN",18075,36428,37115,35996,36333
PCPI48243,"Jeff Davis County, TX",48243,37189,39470,39915,39627
PCPI13161,"Jeff Davis County, GA",13161,28595,28873,28468,28634
PCPI30043,"Jefferson County, MT",30043,43155,44654,45254,46256
PCPI12065,"Jefferson County, FL",12065,36428,37638,39439,40762
PCPI31095,"Jefferson County, NE",31095,47635,47254,46784,46719
PCPI08059,"Jefferson County, CO",08059,54593,57009,58053,60398
PCPI01073,"Jefferson County, AL",01073,46779,48902,49678,52003
PCPI41031,"Jefferson County, OR",41031,29610,30801,31294,31543
PCPI28063,"Jefferson County, MS",28063,30059,30246,30819,31628
PCPI17081,"Jefferson County, IL",17081,35563,35804,36295,37438
PCPI05069,"Jefferson County, AR",05069,31901,32158,33092,33796
PCPI18077,"Jefferson County, IN",18077,36805,38460,39033,40508
PCPI20087,"Jefferson County, KS",20087,38285,39161,40677,41753
PCPI54037,"Jefferson County, WV",54037,44447,45201,47278,48569
PCPI22051,"Jefferson Parish, LA",22051,46033,47561,47268,48563
PCPI42065,"Jefferson County, PA",42065,38675,39680,39786,41477
PCPI13163,"Jefferson County, GA",13163,28467,30006,31483,32593
PCPI19101,"Jefferson County, IA",19101,37439,37581,38119,37910
PCPI55055,"Jefferson County, WI",55055,39664,41592,42399,43637
PCPI29099,"Jefferson County, MO",29099,36773,38249,38922,40192
PCPI48245,"Jefferson County, TX",48245,40654,41973,41607,42338
PCPI21111,"Jefferson County, KY",21111,44584,46816,47590,49034
PCPI40067,"Jefferson County, OK",40067,35578,34780,32483,30860
PCPI36045,"Jefferson County, NY",36045,42494,43311,43275,45069
PCPI39081,"Jefferson County, OH",39081,34491,35441,35294,36847
PCPI16051,"Jefferson County, ID",16051,29943,31266,32577,33779
PCPI47089,"Jefferson County, TN",47089,31438,32663,33397,34362
PCPI53031,"Jefferson County, WA",53031,44043,46030,46803,48975
PCPI22053,"Jefferson Davis Parish, LA",22053,38182,37609,38315,40176
PCPI28065,"Jefferson Davis County, MS",28065,26830,27398,27900,29287
PCPI13165,"Jenkins County, GA",13165,25215,26934,27808,28073
PCPI18079,"Jennings County, IN",18079,34087,35117,36156,37421
PCPI46073,"Jerauld County, SD",46073,45660,49278,48973,48313
PCPI16053,"Jerome County, ID",16053,37190,37236,36982,38279
PCPI17083,"Jersey County, IL",17083,36709,37070,38321,39459
PCPI21113,"Jessamine County, KY",21113,37903,39565,42567,43317
PCPI20089,"Jewell County, KS",20089,44901,47572,46575,46000
PCPI48247,"Jim Hogg County, TX",48247,31194,31034,30105,30088
PCPI48249,"Jim Wells County, TX",48249,43258,39449,37650,37906
PCPI17085,"Jo Daviess County, IL",17085,44047,44773,46028,46903
PCPI29101,"Johnson County, MO",29101,32272,33534,33608,34550
PCPI13167,"Johnson County, GA",13167,23003,23367,24298,24786
PCPI20091,"Johnson County, KS",20091,62832,66294,68731,69977
PCPI31097,"Johnson County, NE",31097,35602,35386,34828,37921
PCPI17087,"Johnson County, IL",17087,30886,31982,32293,32881
PCPI05071,"Johnson County, AR",05071,27554,27588,27806,28716
PCPI56019,"Johnson County, WY",56019,52279,50029,47615,47629
PCPI21115,"Johnson County, KY",21115,30381,31255,31127,32255
PCPI48251,"Johnson County, TX",48251,37364,38118,38907,39941
PCPI18081,"Johnson County, IN",18081,42495,43765,45031,46517
PCPI19103,"Johnson County, IA",19103,46631,47725,49038,50136
PCPI47091,"Johnson County, TN",47091,27735,29724,30454,31464
PCPI40069,"Johnston County, OK",40069,31914,32471,32406,34801
PCPI37101,"Johnston County, NC",37101,34777,36180,37249,38278
PCPI13169,"Jones County, GA",13169,32801,34606,35125,36373
PCPI28067,"Jones County, MS",28067,37697,36675,36094,37501
PCPI46075,"Jones County, SD",46075,55904,52878,45004,48243
PCPI48253,"Jones County, TX",48253,29061,29501,29115,29969
PCPI37103,"Jones County, NC",37103,36638,36311,37800,38924
PCPI19105,"Jones County, IA",19105,38808,40527,41211,41808
PCPI41033,"Josephine County, OR",41033,34672,36501,37687,38896
PCPI49023,"Juab County, UT",49023,29838,32451,32918,34089
PCPI30045,"Judith Basin County, MT",30045,49433,56439,48908,47411
PCPI55057,"Juneau County, WI",55057,33539,35112,35107,36103
PCPI02110,"Juneau Cty&Bor, AK",02110,63124,63861,64319,66367
PCPI42067,"Juniata County, PA",42067,36275,39128,39512,43244
PCPI26077,"Kalamazoo County, MI",26077,41532,44037,45124,46389
PCPI26079,"Kalkaska County, MI",26079,31613,32218,32499,32780
PCPI27065,"Kanabec County, MN",27065,36398,38329,40524,41384
PCPI54039,"Kanawha County, WV",54039,43321,44069,44148,45642
PCPI27067,"Kandiyohi County, MN",27067,45383,49455,49575,51466
PCPI17089,"Kane County, IL",17089,44440,46050,47184,48975
PCPI49025,"Kane County, UT",49025,34649,37232,37456,37981
PCPI17091,"Kankakee County, IL",17091,36338,37425,38802,39862
PCPI48255,"Karnes County, TX",48255,40601,41915,42490,44986
PCPI15007,"Kauai County, HI",15007,41005,42918,44400,46596
PCPI48257,"Kaufman County, TX",48257,37516,38912,40140,41140
PCPI40071,"Kay County, OK",40071,39143,39147,38342,39780
PCPI31099,"Kearney County, NE",31099,85111,99448,62967,55680
PCPI20093,"Kearny County, KS",20093,53510,52351,52517,53621
PCPI31101,"Keith County, NE",31101,41288,43025,42645,42669
PCPI28069,"Kemper County, MS",28069,27295,27518,28143,29224
PCPI02122,"Kenai Peninsula Borough, AK",02122,49955,50742,48923,49800
PCPI17093,"Kendall County, IL",17093,43101,44742,45901,47433
PCPI48259,"Kendall County, TX",48259,75460,78817,82561,83808
PCPI48261,"Kenedy County, TX",48261,56137,67596,41329,41297
PCPI23011,"Kennebec County, ME",23011,40106,41166,41945,43292
PCPI55059,"Kenosha County, WI",55059,40047,42146,43284,44879
PCPI24029,"Kent County, MD",24029,51756,54185,56044,59466
PCPI48263,"Kent County, TX",48263,45249,44477,46739,48558
PCPI10001,"Kent County, DE",10001,37106,37767,38941,40304
PCPI26081,"Kent County, MI",26081,46864,49565,50391,51801
PCPI44003,"Kent County, RI",44003,51839,54293,54720,56996
PCPI21117,"Kenton County, KY",21117,48254,50550,53144,55214
PCPI19107,"Keokuk County, IA",19107,42640,42575,41648,40419
PCPI06029,"Kern County, CA",06029,37331,37968,37844,38560
PCPI48265,"Kerr County, TX",48265,45441,45974,46438,47288
PCPI45055,"Kershaw County, SC",45055,35832,38049,38610,39842
PCPI02130,"Ketchikan Gateway Borough, AK",02130,62600,64943,63894,65034
PCPI55061,"Kewaunee County, WI",55061,43758,44437,43789,45183
PCPI26083,"Keweenaw County, MI",26083,38282,41632,42629,43993
PCPI31103,"Keya Paha County, NE",31103,77216,79457,71121,66206
PCPI38043,"Kidder County, ND",38043,46528,46554,44826,42882
PCPI31105,"Kimball County, NE",31105,45464,41600,40547,44960
PCPI48267,"Kimble County, TX",48267,43859,45630,43469,41007
PCPI48269,"King County, TX",48269,80045,61088,51378,37689
PCPI53033,"King County, WA",53033,72696,76226,79323,83383
PCPI51099,"King George County, VA",51099,48117,52581,49823,50971
PCPI51101,"King William County, VA",51101,38602,41169,43898,45300
PCPI51097,"King and Queen County, VA",51097,36360,38556,39467,41599
PCPI40073,"Kingfisher County, OK",40073,46912,44768,45023,45150
PCPI20095,"Kingman County, KS",20095,41599,42767,43164,43024
